"specificEpithet","n","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"umbellata",200,19705283,"CLEMS",1991,5,11,"1991-05-11","Georgia","oconee","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19705283",-83.4443636848111,33.8301617559013,"county_centroid"
"umbellata",200,21186572,"ANHC",2012,7,5,"2012-07-05","Arkansas","Saline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186572",-92.27228,34.57521,"geo_referenced"
"umbellata",200,13574015,"TEX",1941,4,13,"1941-04-13","Texas","jasper","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13574015",-94.025648154739,30.7541730989704,"county_centroid"
"umbellata",200,9177384,"LSU",NA,NA,NA,"","Louisiana","red river","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177384",-93.3387834620907,32.0992281033093,"county_centroid"
"umbellata",200,16080116,"FLAS",2010,4,13,"2010-04-13","Georgia","Decatur","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080116",-84.5646,30.8794667,"geo_referenced"
"umbellata",200,16055058,"FLAS",2002,6,15,"2002-06-15","Florida","alachua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16055058",-82.3577509977993,29.6691779326888,"county_centroid"
"umbellata",200,12509004,"DUKE",NA,NA,NA,"","Florida","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12509004",-85.2269997549971,30.7991946872238,"county_centroid"
"umbellata",200,15369635,"NCU",1931,4,1,"1931-04-01","North Carolina","Orange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369635",-79.048944,35.913689,"geo_referenced"
"umbellata",200,15369786,"NCU",1966,7,27,"1966-07-27","Georgia","stewart","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369786",-84.8507032287613,32.0705958040404,"county_centroid"
"umbellata",200,16080211,"FLAS",2010,7,7,"2010-07-07","Florida","Alachua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080211",-82.6052,29.6323167,"geo_referenced"
"umbellata",200,16080485,"FLAS",2012,10,26,"2012-10-26","Florida","Jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080485",-85.328411,30.755095,"geo_referenced"
"umbellata",200,13285046,"TENN",NA,NA,NA,"","Louisiana","claiborne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285046",-92.995141578664,32.8254574917373,"county_centroid"
"umbellata",200,16534078,"USAM",1970,6,20,"1970-06-20","Alabama","baldwin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16534078",-87.7262716821389,30.7383143650806,"county_centroid"
"umbellata",200,15369582,"NCU",1893,7,7,"1893-07-07","Georgia","de kalb","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369582",-84.2343494419539,33.7659677210602,"county_centroid"
"umbellata",200,9177318,"LSU",NA,NA,NA,"","Louisiana","ouachita","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177318",-92.1593802032179,32.4833014034865,"county_centroid"
"umbellata",200,21269017,"UAM",1976,4,3,"1976-04-03","Arkansas","polk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21269017",-94.2378527190756,34.4970142946061,"county_centroid"
"umbellata",200,13422326,"LL",1964,3,10,"1964-03-10","Texas","brazoria","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422326",-95.4668054186672,29.2146637252386,"county_centroid"
"umbellata",200,4161807,"TTRS",1993,3,24,"1993-03-24","Georgia","Decatur","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161807",-84.57904505,30.87862008,"geo_referenced"
"umbellata",200,16894682,"NCU",NA,NA,NA,"","South Carolina","horry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16894682",-78.9856841697592,33.9220156722184,"county_centroid"
"umbellata",200,16816233,"UA",1973,3,29,"1973-03-29","Alabama","Shelby","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16816233",-86.72417,33.34417,"geo_referenced"
"umbellata",200,14635274,"NBYC",NA,NA,NA,"","South Carolina","newberry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=14635274",-81.6007306182082,34.2951949013963,"county_centroid"
"umbellata",200,16080139,"FLAS",2010,5,5,"2010-05-05","Florida","Hillsborough","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080139",-82.3258833,27.9875833,"geo_referenced"
"umbellata",200,16521694,"NCU",NA,NA,NA,"","South Carolina","anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16521694",-82.6460750573428,34.5197149611676,"county_centroid"
"umbellata",200,16573466,"VDB",NA,NA,NA,"","South Carolina","mccormick","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573466",-82.3194539263726,33.9115396509489,"county_centroid"
"umbellata",200,16080148,"FLAS",2010,5,5,"2010-05-05","Florida","Marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080148",-82.1515833,29.0080333,"geo_referenced"
"umbellata",200,19396572,"USF",1972,9,28,"1972-09-28","Louisiana","Lincoln Par.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19396572",-92.75,32.5167,"geo_referenced"
"umbellata",200,15837078,"FLAS",NA,NA,NA,"","Florida","alachua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15837078",-82.3577509977993,29.6691779326888,"county_centroid"
"umbellata",200,9177349,"LSU",1996,5,30,"1996-05-30","Louisiana","winn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9177349",-92.6347222194446,31.946807978739,"county_centroid"
"umbellata",200,13503063,"TEX",1996,7,29,"1996-07-29","Texas","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13503063",-95.5137414926267,30.3179380515322,"county_centroid"
"umbellata",200,4161809,"TTRS",1994,2,25,"1994-02-25","Florida","Wakulla","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161809",-84.40394371,30.17056524,"geo_referenced"
"umbellata",200,16912253,"NCU",NA,NA,NA,"","Alabama","tuscaloosa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912253",-87.5169608754408,33.2943769666044,"county_centroid"
"umbellata",200,16521707,"NCU",NA,NA,NA,"","South Carolina","chesterfield","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16521707",-80.1408360104622,34.6364585635218,"county_centroid"
"umbellata",200,19701699,"CLEMS",1980,4,2,"1980-04-02","South Carolina","pickens","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701699",-82.7352240716608,34.8929714931613,"county_centroid"
"umbellata",200,11535323,"LSU",1977,6,26,"1977-06-26","Louisiana","natchitoches","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535323",-93.0918693637682,31.726678932873,"county_centroid"
"umbellata",200,16080226,"FLAS",2010,7,22,"2010-07-22","Florida","Putnam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080226",-81.9173333,29.6239167,"geo_referenced"
"umbellata",200,16080110,"FLAS",2010,3,16,"2010-03-16","Florida","Alachua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080110",-82.3000833,29.52075,"geo_referenced"
"umbellata",200,16668576,"FSU",NA,NA,NA,"","Alabama","geneva","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668576",-85.8443775992018,31.0999220346083,"county_centroid"
"umbellata",200,21269015,"UAM",1988,4,9,"1988-04-09","Arkansas","drew","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21269015",-91.7233153302248,33.5863951559028,"county_centroid"
"umbellata",200,16912305,"NCU",NA,NA,NA,"","Georgia","worth","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912305",-83.877706928371,31.5463399431313,"county_centroid"
"umbellata",200,20847135,"GA",1990,2,3,"1990-02-03","Florida","marion","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20847135",-82.0545517600799,29.2032406000838,"county_centroid"
"umbellata",200,16491710,"UOS",66,6,19,"1966-06-19","South Carolina","mccormick","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491710",-82.3194539263726,33.9115396509489,"county_centroid"
"umbellata",200,12947751,"UARK",NA,NA,NA,"","Arkansas","ouachita","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12947751",-92.8870999576128,33.5975916385369,"county_centroid"
"umbellata",200,16668530,"FSU",NA,NA,NA,"","Alabama","houston","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668530",-85.3154302113535,31.1525406751487,"county_centroid"
"umbellata",200,19701730,"CLEMS",1979,6,6,"1979-06-06","South Carolina","abbeville","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19701730",-82.4585080577311,34.2302146877176,"county_centroid"
"umbellata",200,4161796,"TTRS",1994,4,16,"1994-04-16","Florida","Leon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161796",-84.27766976,30.45845973,"geo_referenced"
"umbellata",200,6774888,"UWFP",2002,8,8,"2002-08-08","Florida","escambia","https://midwestherbaria.org/portal/collections/individual/index.php?occid=6774888",-87.3965743324358,30.7209762048748,"county_centroid"
"umbellata",200,12947762,"UARK",NA,NA,NA,"","Arkansas","saline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12947762",-92.6723080115477,34.6500778458355,"county_centroid"
"umbellata",200,25330535,"MMNS",NA,NA,NA,"2013-03-21","Georgia","Miller","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25330535",-84.80658,31.21909,"geo_referenced"
"umbellata",200,19452789,"UCHT",NA,NA,NA,"","Mississippi","perry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452789",-88.9923172381913,31.1782813721049,"county_centroid"
"umbellata",200,16668545,"FSU",NA,NA,NA,"","Mississippi","bolivar","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668545",-90.8875126034409,33.8004516910641,"county_centroid"
"umbellata",200,16668612,"FSU",NA,NA,NA,"","Mississippi","lauderdale","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16668612",-88.6610476538331,32.4052168725418,"county_centroid"
"umbellata",200,19452784,"UCHT",NA,NA,NA,"","North Carolina","rutherford","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19452784",-81.9277398771883,35.4071794306615,"county_centroid"
"umbellata",200,13284143,"TENN",NA,NA,NA,"","Arkansas","union","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13284143",-92.6011336955415,33.1707978383891,"county_centroid"
"umbellata",200,5756343,"LSU",2001,8,11,"2001-08-11","Florida","Okaloosa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5756343",-86.5372222,30.5613889,"geo_referenced"
"umbellata",200,13285035,"TENN",NA,NA,NA,"","Florida","de soto","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13285035",-81.8480412249901,27.1825627544879,"county_centroid"
"gracilis",200,13573837,"TEX",1994,6,3,"1994-06-03","Texas","limestone","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573837",-96.5790577625955,31.5498389110297,"county_centroid"
"gracilis",200,13497842,"TEX",1931,3,6,"1931-03-06","Texas","caldwell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497842",-97.624288079642,29.841388102576,"county_centroid"
"gracilis",200,11535251,"LSU",1977,5,2,"1977-05-02","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535251",-93.8884327797248,32.5912473883289,"county_centroid"
"gracilis",200,22516046,"KANU",1950,4,9,"1950-04-09","Oklahoma","Kingfisher","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22516046",-97.91083,36.03941,"geo_referenced"
"gracilis",200,22666773,"KANU",1969,4,15,"1969-04-15","Oklahoma","Osage","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22666773",-96.48511,36.41414,"geo_referenced"
"gracilis",200,22620142,"KANU",1975,5,17,"1975-05-17","Kansas","Morton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620142",-101.89017,37.05158,"geo_referenced"
"gracilis",200,25305839,"NY",1915,6,4,"1915-06-04","Texas","Cherokee Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25305839",-95.270504,31.963778,"geo_referenced"
"gracilis",200,16666808,"FSU",NA,NA,NA,"","Texas","smith","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666808",-95.2776753369325,32.3953577644663,"county_centroid"
"gracilis",200,13793113,"COLO",1981,5,18,"1981-05-18","Colorado","Baca","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793113",-102.0448582,37.0683465,"geo_referenced"
"gracilis",200,16666797,"FSU",NA,NA,NA,"","Texas","brazos","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666797",-96.3108259872521,30.6625520449292,"county_centroid"
"gracilis",200,13422256,"LL",1964,4,28,"1964-04-28","Texas","montague","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422256",-97.7241863032975,33.6748936252765,"county_centroid"
"gracilis",200,9176743,"LSU",1994,7,1,"1994-07-01","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176743",-93.8884327797248,32.5912473883289,"county_centroid"
"gracilis",200,5733560,"LSU",1991,3,23,"1991-03-23","Texas","milam","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5733560",-96.9832886017672,30.7834831728627,"county_centroid"
"gracilis",200,15436548,"APSC",2005,5,9,"2005-05-09","Texas","smith","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15436548",-95.2776753369325,32.3953577644663,"county_centroid"
"gracilis",200,16574655,"VDB",NA,NA,NA,"","Louisiana","caddo","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16574655",-93.8884327797248,32.5912473883289,"county_centroid"
"gracilis",200,25160658,"SAT",1969,4,11,"1969-04-11","Oklahoma","Payne","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160658",-97.140602,36.044696,"geo_referenced"
"gracilis",200,19968630,"BRIT",2011,3,23,"2011-03-23","Texas","Nacogdoches","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19968630",-94.6229,31.8296,"geo_referenced"
"gracilis",200,12876923,"UARK",NA,NA,NA,"","Arkansas","miller","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876923",-93.8957210370478,33.3189346501146,"county_centroid"
"gracilis",200,22518331,"KANU",1970,7,8,"1970-07-08","Oklahoma","Cleveland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22518331",-97.24416,35.22241,"geo_referenced"
"gracilis",200,22672003,"KANU",1967,4,1,"1967-04-01","Oklahoma","Cleveland","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22672003",-97.247492,35.233374,"geo_referenced"
"gracilis",200,13449651,"LL",1940,6,20,"1940-06-20","Texas","henderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13449651",-95.8653200357644,32.2284491228756,"county_centroid"
