coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
23660947,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a6135802-8c1f-4458-8248-1fc264e0a245,"2020-02-13 13:52:16"
23660948,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d323cdd0-6221-4cf9-8cee-6478612c1fdb,"2020-02-13 13:52:16"
23660949,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:63d1255f-16a2-4cb0-a19c-38e47701dd8d,"2020-02-13 13:52:16"
23660950,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b764b0c6-97ba-4488-a880-288a9f11fe44,"2020-02-13 13:52:16"
23660951,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:74a25ef3-67c1-4c65-8135-1f05412ceb36,"2020-02-13 13:52:16"
23660952,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5d577c89-7094-42ff-8b17-48a3324f3f17,"2020-02-13 13:52:16"
23660953,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2a9aa914-52ca-413c-9a91-96619d6782e1,"2020-02-13 13:52:16"
23660954,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:974a4dd7-f700-496b-998b-1ff98b8c6128,"2020-02-13 13:52:16"
23660955,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:39389aa2-f7cb-4a36-b4c0-89486bd73240,"2020-02-13 13:52:16"
23660956,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:47b1337d-129e-41df-8236-eb1444643a3f,"2020-02-13 13:52:16"
23660957,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8863b84d-1a5f-4a28-84fc-a133940b5d8e,"2020-02-13 13:52:16"
23660958,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f522226e-85b8-4a13-8373-45302353a911,"2020-02-13 13:52:16"
23660959,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e9bbcd20-144f-44bb-abae-f1d2ca31db28,"2020-02-13 13:52:16"
23660960,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:57c54d20-6620-4b82-a5ea-31b6fbaad65a,"2020-02-13 13:52:16"
23660961,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:21603be6-e46d-4509-9e06-cf164bbd3892,"2020-02-13 13:52:16"
23660962,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5dd1623e-136b-46da-8a24-edb66ce9587a,"2020-02-13 13:52:16"
23660963,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2fef3089-3cc8-47f2-a3bc-ff5600ec9b79,"2020-02-13 13:52:16"
23660964,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c6483ee9-aa14-4bd0-b882-20e441c4fe8e,"2020-02-13 13:52:16"
23660965,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f2e2cd1f-81a2-4073-a01c-38dea1a57eb2,"2020-02-13 13:52:16"
23660966,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:880d58c2-e839-45c2-b84c-306f452da584,"2020-02-13 13:52:16"
23660967,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0ce36837-af8b-4a3b-ba64-83e76ac8617a,"2020-02-13 13:52:16"
23660968,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:bf621eb1-c80e-446c-a260-fbc141fc45d9,"2020-02-13 13:52:16"
23660969,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:4499c05f-45ef-446d-b2ab-5b7f7c6c3a9d,"2020-02-13 13:52:16"
23660970,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:48ed16c0-f672-4d92-b606-01daa5106282,"2020-02-13 13:52:16"
23660971,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cb5664e9-5207-4d57-8cc5-bbac547cfb45,"2020-02-13 13:52:16"
23660972,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fe3f35a1-3fce-41ae-b764-92f54fa2dc07,"2020-02-13 13:52:16"
23660973,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a0b78fc9-d308-4a55-b394-b0355db82931,"2020-02-13 13:52:16"
23660974,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:56a9bb25-33ae-49f0-9263-2c08967fe860,"2020-02-13 13:52:16"
23660975,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3b693d76-0ee0-42cc-a93c-881423e864c6,"2020-02-13 13:52:16"
23660976,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f60ac697-7fa9-4b96-bf9e-3321db83a48c,"2020-02-13 13:52:16"
23660977,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:63c6051c-6577-44a5-9a0f-d249818af24e,"2020-02-13 13:52:16"
23660978,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:1d206c32-bad1-48a3-b0db-48e1059f74f1,"2020-02-13 13:52:16"
23660979,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:553f91f5-d1f0-4867-b38b-5d67b2f28203,"2020-02-13 13:52:16"
23660980,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f3aba189-a89b-495a-a237-5fe879e08f2e,"2020-02-13 13:52:16"
23660981,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:860cb9a0-248f-4870-a8e8-4d3289166841,"2020-02-13 13:52:16"
23660982,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f168e797-539f-4c55-acff-daafb7c41a8f,"2020-02-13 13:52:16"
23660983,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:629c485f-87de-4ea6-963f-a85305d33dcb,"2020-02-13 13:52:16"
23660984,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:9a2b60cc-8262-447c-906f-972d2703232c,"2020-02-13 13:52:16"
23660985,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:dab859f2-1dd1-4174-909c-2c6aa3df1ca5,"2020-02-13 13:52:16"
23660986,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f19e7e63-9661-43d2-b69c-086c3bd6b57c,"2020-02-13 13:52:16"
23660987,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7dd0585c-472f-490d-9f67-230acf6e8425,"2020-02-13 13:52:16"
23660988,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:565438a3-eca1-4cf4-ae63-46b28d25d533,"2020-02-13 13:52:16"
23660989,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:697e693c-6c5d-47fe-a12a-ca1cae11b90e,"2020-02-13 13:52:16"
23660990,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b3a28346-b252-4d9d-93ad-22d9a7111e8e,"2020-02-13 13:52:16"
23660991,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c02cb0b3-155f-4ee0-8f7c-6bcbaa895691,"2020-02-13 13:52:16"
23660992,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:91ccb4fa-389b-428c-b22a-c723d0256aa5,"2020-02-13 13:52:16"
23660993,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:110b189c-5568-4862-bad3-7f7a5b6a9416,"2020-02-13 13:52:16"
23660994,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b2d84f4b-c08a-4e14-8fe1-40047114332b,"2020-02-13 13:52:16"
23660995,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5bf19b88-0d1b-4cb5-9627-ab1c9011d2fe,"2020-02-13 13:52:16"
23660996,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b18d3fc5-d3dd-4ec4-b89e-24f28cd9579f,"2020-02-13 13:52:16"
23660997,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:60dfe77f-a77d-4285-adbf-9238f3d73a3d,"2020-02-13 13:52:16"
23660998,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a7e6b7b9-f1b8-4b0e-9ceb-25d35c6c98b1,"2020-02-13 13:52:16"
23660999,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b5182fa8-b39b-4817-a341-5221f4705c58,"2020-02-13 13:52:16"
23661000,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:9305afc1-f155-4d04-a3ea-71b5612bb60d,"2020-02-13 13:52:16"
23661001,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0ac430ea-7b1f-45fe-b3e6-2f744d324d7e,"2020-02-13 13:52:16"
23661002,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7a295120-0468-4dfc-b9a4-3a35c2ac8d61,"2020-02-13 13:52:16"
23661003,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:25ac9bfc-78d7-4da1-bbd8-ab53785441d9,"2020-02-13 13:52:16"
23661004,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:1694fbc4-3e2e-449c-ba81-5ddd51a09eb5,"2020-02-13 13:52:16"
23661005,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5cdb50d8-87d7-405f-8ab0-396ba7293ecc,"2020-02-13 13:52:16"
23661006,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:6627527c-b872-496d-bc6c-4cad9ec8244a,"2020-02-13 13:52:16"
23661007,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c347f86d-feaf-4286-819c-e3ce23253e5e,"2020-02-13 13:52:16"
23661008,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2d805046-240e-4ba9-960b-34222682a607,"2020-02-13 13:52:16"
23661009,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8ad0e657-d36b-43bd-b5fc-01c10e2ad9da,"2020-02-13 13:52:16"
23661010,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:cc5187a4-19bc-4d6c-bad1-33ee91af8c26,"2020-02-13 13:52:16"
23661011,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:165d1215-0bb6-4e7c-97e0-aa4269b17b3d,"2020-02-13 13:52:16"
23661012,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:1e163d4a-c2dc-4e82-9128-65ccc3eae4e0,"2020-02-13 13:52:16"
23661013,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:638f33dc-0ac4-46f5-93bf-de598ee4b74c,"2020-02-13 13:52:16"
23661014,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f062abc0-0117-4621-88a1-f08bf3b69864,"2020-02-13 13:52:16"
23661015,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2bb999d7-8f48-401d-862d-294ee95d5ff2,"2020-02-13 13:52:16"
23661016,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c0c8de1b-48e8-4851-aff0-4ccb8866bfb2,"2020-02-13 13:52:16"
23661017,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:eeb5576e-95d5-454b-b637-5e41066b94c3,"2020-02-13 13:52:16"
23661018,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fd2d8749-f2e7-42f7-8303-b017f2f5b784,"2020-02-13 13:52:16"
23661019,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:51320efb-7a8d-4470-8ed3-3667da692034,"2020-02-13 13:52:16"
23661020,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f17f1db0-ef99-417e-b3cf-0ef5b3579759,"2020-02-13 13:52:16"
23661021,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:dd35ce0d-5d8f-473c-b955-0dadead29d5b,"2020-02-13 13:52:16"
23661022,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d85de18d-f33d-4822-9e19-d65dcf419a5b,"2020-02-13 13:52:16"
23661023,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d893ad33-2daa-4ebc-8094-ce943d298b0a,"2020-02-13 13:52:16"
23661024,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:73552818-9b4b-4ca4-84d4-40e2f528aa85,"2020-02-13 13:52:16"
23661025,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:8aa688c5-94ba-4ce2-bdc9-8f64a07ddb68,"2020-02-13 13:52:16"
23661026,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7fc4a146-eb4d-4a7a-aed6-c54bb92956ab,"2020-02-13 13:52:16"
23661027,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:9a45e930-01bf-4715-951a-971aaaf3e3c3,"2020-02-13 13:52:16"
23661028,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0b6e189b-912e-4b6f-bc44-af41a77bba9c,"2020-02-13 13:52:16"
23661029,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:ebb22436-5d3e-4ad3-bcff-d8dfe3ec8aae,"2020-02-13 13:52:16"
23661030,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c5f95127-576d-43db-af03-ed27d8ae936b,"2020-02-13 13:52:16"
23661031,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:95d94f77-c9ab-4935-a83e-5dbd9c324986,"2020-02-13 13:52:16"
23661032,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:282be013-f195-4426-8098-4ac3253c9499,"2020-02-13 13:52:16"
23661033,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b9b359ee-7a0f-4026-a5ef-fb803373c7b9,"2020-02-13 13:52:16"
23661034,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d321a073-6c23-476d-b80c-1866fbd2d3fe,"2020-02-13 13:52:16"
23661035,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:def302b4-26bb-4ed4-bb61-b5ee0f143653,"2020-02-13 13:52:16"
23661036,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7a43ef00-fabc-43dd-8176-0ff5d795a64c,"2020-02-13 13:52:16"
23661037,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:ca51e412-216f-4f60-8794-67f4770961e1,"2020-02-13 13:52:16"
23661038,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b8a5143a-1cb7-498c-ae68-7fd73d8ea8de,"2020-02-13 13:52:16"
23661039,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:f35bdaeb-d961-4e1f-8fd9-cb49f2d0014d,"2020-02-13 13:52:16"
23661040,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:4c1996c2-4554-4965-8a86-8a9571a1154e,"2020-02-13 13:52:16"
23661041,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:6c2fe131-c1f2-450d-afa3-a628e8e39c91,"2020-02-13 13:52:16"
23661042,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:23635a3f-a2b9-4ddd-be65-612cd28dd9aa,"2020-02-13 13:52:16"
23661043,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:b38cf9f5-1e55-4ebf-ac65-fa09dc65cec9,"2020-02-13 13:52:16"
23661044,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:2a7bba98-4b90-42fe-9da7-e22bb59855f3,"2020-02-13 13:52:16"
23661045,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:dd3a0a40-c11c-4771-bc69-d7496f49544e,"2020-02-13 13:52:16"
23661046,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:23941f2a-30e7-4cb8-b5d9-cf115f4bee13,"2020-02-13 13:52:16"
23661047,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c0f3a4e1-3631-45ec-9e6e-e86d0beb1b3c,"2020-02-13 13:52:16"
23661048,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:33c52847-d0b0-424c-8e9a-4e2b1bd840cd,"2020-02-13 13:52:16"
23661049,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:77f8db56-0cf6-420f-a17b-22468e6bf4cc,"2020-02-13 13:52:16"
23661050,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:aa2dbafd-3ad5-4965-b362-3810919755ef,"2020-02-13 13:52:16"
23661051,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:9e9caad5-ae1f-49d0-b606-b964070d7725,"2020-02-13 13:52:16"
23661052,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5f1d5563-53be-48fe-97f5-978a8b22e52b,"2020-02-13 13:52:16"
23661053,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5981fdca-5f96-446b-ae0d-0abb8ec79a45,"2020-02-13 13:52:16"
23661054,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3b188ebc-e7cb-4cd0-b8e5-c17309486042,"2020-02-13 13:52:16"
23661055,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:77dafa1d-bd9a-4931-9202-a6b2d2ba3b19,"2020-02-13 13:52:16"
23661056,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:84e5077e-fc24-4324-aee2-52ea88c7b1ff,"2020-02-13 13:52:16"
23661057,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fdc4de93-4d75-4f1e-af71-dcb770e3a4a7,"2020-02-13 13:52:16"
23661058,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:db60a6e0-fd4e-4579-97d6-89504f063bdc,"2020-02-13 13:52:16"
23661059,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5f28a3fc-f62d-4554-9b42-643ab2431f2d,"2020-02-13 13:52:16"
23661060,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0744c087-5874-4aec-b1b5-0e2db2a227e4,"2020-02-13 13:52:16"
23661061,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:7ef866d5-31fc-4eb3-92b8-f3abeccc16cb,"2020-02-13 13:52:16"
23661062,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c5be3ebf-1d6f-461e-87f0-9e78f3fef1e4,"2020-02-13 13:52:16"
23661063,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0b57f88f-7493-4306-a645-ed94d135383b,"2020-02-13 13:52:16"
23661064,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3214b13b-cfc4-4a92-a3d0-eeb361e7a8cd,"2020-02-13 13:52:16"
23661065,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:bec3ab36-8dc6-4797-aa05-7cb3fa3c1df1,"2020-02-13 13:52:16"
23661066,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0c13521f-5285-4a9f-bd53-e817e4912aa4,"2020-02-13 13:52:16"
23661067,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:5df2ae7c-6e15-4ff5-9e43-47a3167082b9,"2020-02-13 13:52:16"
23661068,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:9987920b-4538-4cf3-8776-67d3891d2746,"2020-02-13 13:52:16"
23661069,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:242e2e60-82e3-426b-b727-72184f0f91d7,"2020-02-13 13:52:16"
23661070,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d6528894-bf08-412a-8240-b2b547210549,"2020-02-13 13:52:16"
23661071,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:a9816418-f47f-480f-94ef-8f35130cfe96,"2020-02-13 13:52:16"
23661072,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d14b0f9a-7f2b-4393-a565-9aa7a437335b,"2020-02-13 13:52:16"
23661073,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:ff391021-abfd-4beb-b0df-e8a4cda6d974,"2020-02-13 13:52:16"
23661074,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:579a3133-f121-40da-9826-42dd2891c39e,"2020-02-13 13:52:16"
23661075,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:c1dddcee-90b4-4d59-a717-d4444011a431,"2020-02-13 13:52:16"
23661076,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:08ab8a44-01e6-4a9e-b3b6-a03f2d3d1ef3,"2020-02-13 13:52:16"
23661100,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e3155696-c5b7-4a6e-ae58-dc2b264f0684,"2020-02-13 13:52:16"
23661101,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:ab08d2bc-c0b5-4ccd-be0b-2348efab1677,"2020-02-13 13:52:16"
23661102,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fade5387-7bc3-47ba-af18-e6cac0caba76,"2020-02-13 13:52:16"
23661103,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:30493ba9-5386-4468-bc5b-51cfb28bb3ab,"2020-02-13 13:52:16"
23661104,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:e23b84d0-28a2-447e-b950-966d376db9bc,"2020-02-13 13:52:16"
23661105,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:0837b4d5-fe26-49eb-922e-ee321bd0547a,"2020-02-13 13:52:16"
23661106,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3ef87125-1c5b-4d60-b183-b1ef1d525058,"2020-02-13 13:52:16"
23661107,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:3d71dc10-44bb-4ae2-8afd-f19d76c15d1b,"2020-02-13 13:52:16"
23661108,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fa250e46-9d5b-48c6-a865-92ecfd80cee0,"2020-02-13 13:52:16"
23661109,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:fee464ea-c648-43ad-bded-4e8910209a44,"2020-02-13 13:52:16"
23661110,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:288d788f-7b35-4662-ac65-f0c15c77aaf9,"2020-02-13 13:52:16"
23661111,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:335b7c9f-2c80-4967-9b49-574a3f906210,"2020-02-13 13:52:16"
23661112,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:ead7b408-7f38-4320-b414-542b4103f7da,"2020-02-13 13:52:16"
23661113,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:d4335b9c-f676-4c57-a4a1-c2a57e3112e7,"2020-02-13 13:52:16"
23661114,"not specified",,"not specified",,"Prunus serotina Ehrhart",0,Ehrhart,,,,,,,urn:uuid:080295fa-b687-4ea8-abf1-e30e15f69956,"2020-02-13 13:52:16"
