"","specificEpithet","id","references","obs_number","pental_lengh_mm","who_done_it","note"
"244","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422268",1,5.377,"SC",""
"245","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422269",2,3.165,"SC",""
"246","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422270",3,3.796,"SC",""
"247","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422271",4,4.175,"SC",""
"248","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422272",5,3.739,"SC",""
"249","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422273",6,4.368,"SC",""
"250","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422274",7,3.31,"SC",""
"251","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422275",8,3.701,"SC",""
"252","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422276",9,5.166,"SC",""
"253","mexicana",13422268,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=13422277",10,4.564,"SC",""
"254","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911688",1,4.908,"SC",""
"255","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911689",2,6.439,"SC",""
"256","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911690",3,6.847,"SC",""
"257","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911691",4,6.439,"SC",""
"258","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911692",5,5.61,"SC",""
"259","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911693",6,6.439,"SC",""
"260","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911694",7,5.797,"SC",""
"261","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911695",8,4.322,"SC",""
"262","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911696",9,5.939,"SC",""
"263","mexicana",12911688,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911697",10,5.028,"SC",""
"264","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911678",1,5.818,"SC",""
"265","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911679",2,4.537,"SC",""
"266","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911680",3,6.332,"SC",""
"267","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911681",4,4.66,"SC",""
"268","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911682",5,6.156,"SC",""
"269","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911683",6,6.117,"SC",""
"270","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911684",7,3.731,"SC",""
"271","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911685",8,6.563,"SC",""
"272","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911686",9,6.039,"SC",""
"273","mexicana",12911678,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911687",10,8.108,"SC",""
"274","mexicana",25160670,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25160670",NA,NA,"","can't tell petals"
"275","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186197",1,5.637,"SC",""
"276","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186198",2,6.558,"SC",""
"277","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186199",3,4.088,"SC",""
"278","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186200",4,6.335,"SC",""
"279","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186201",5,6.621,"SC",""
"280","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186202",6,5.793,"SC",""
"281","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186203",7,4.868,"SC",""
"282","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186204",8,4.812,"SC",""
"283","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186205",9,5.26,"SC",""
"284","mexicana",21186197,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186206",10,6.07,"SC",""
"285","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113463",1,5.775,"SC",""
"286","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113464",2,4.564,"SC",""
"287","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113465",3,5.832,"SC",""
"288","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113466",4,5.306,"SC",""
"289","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113467",5,4.538,"SC",""
"290","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113468",6,5.868,"SC",""
"291","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113469",7,6.089,"SC",""
"292","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113470",8,6.089,"SC",""
"293","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113471",9,4.801,"SC",""
"294","americana",5113463,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113472",10,5.433,"SC",""
"295","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500753",1,5.305,"SC",""
"296","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500754",2,4.729,"SC",""
"297","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500755",3,5.391,"SC",""
"298","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500756",4,5.006,"SC",""
"299","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500757",5,6.007,"SC",""
"300","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500758",6,3.858,"SC",""
"301","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500759",7,6.109,"SC",""
"302","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500760",8,7.079,"SC",""
"303","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500761",9,5.994,"SC",""
"304","americana",12500753,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500762",10,4.912,"SC",""
"305","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267442",1,5.932,"SC",""
"306","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267443",2,5.472,"SC",""
"307","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267444",3,4.826,"SC",""
"308","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267445",4,3.796,"SC",""
"309","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267446",5,4.27,"SC",""
"310","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267447",6,3.538,"SC",""
"311","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267448",7,4.585,"SC",""
"312","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267449",8,4.129,"SC",""
"313","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267450",9,3.99,"SC",""
"314","americana",5267442,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=5267451",10,3.936,"SC",""
"315","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268842",1,6.344,"SC",""
"316","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268843",2,7.004,"SC",""
"317","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268844",3,9.604,"SC",""
"318","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268845",4,5.778,"SC",""
"319","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268846",5,8.576,"SC",""
"320","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268847",6,6.292,"SC",""
"321","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268848",7,7.143,"SC",""
"322","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268849",8,8.33,"SC",""
"323","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268850",9,6.596,"SC",""
"324","americana",21268842,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268851",10,7.5,"SC",""
"325","americana",24655965,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655965",1,5.883,"SC","not enough petals"
"326","americana",24655965,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655966",2,5.6,"SC",""
"327","americana",24655965,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655967",3,4.351,"SC",""
"328","americana",24655965,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655968",4,8.462,"SC",""
"329","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211342",1,8.537,"SC",""
"330","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211343",2,7.276,"SC",""
"331","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211344",3,5.481,"SC",""
"332","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211345",4,7.751,"SC",""
"333","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211346",5,9.738,"SC",""
"334","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211347",6,8.41,"SC",""
"335","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211348",7,8.177,"SC",""
"336","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211349",8,8.551,"SC",""
"337","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211350",9,8.382,"SC",""
"338","americana",19211342,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211351",10,10.056,"SC",""
"339","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253314",1,6.705,"SC",""
"340","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253315",2,5.764,"SC",""
"341","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253316",3,5.952,"SC",""
"342","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253317",4,5.719,"SC",""
"343","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253318",5,5.387,"SC",""
"344","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253319",6,4.371,"SC",""
"345","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253320",7,4.549,"SC",""
"346","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253321",8,4.574,"SC",""
"347","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253322",9,6.433,"SC",""
"348","americana",25253314,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253323",10,7.031,"SC",""
"349","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027402",1,6.137,"SC",""
"350","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027403",2,6.007,"SC",""
"351","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027404",3,4.427,"SC",""
"352","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027405",4,3.722,"SC",""
"353","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027406",5,4.255,"SC",""
"354","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027407",6,4.014,"SC",""
"355","americana",17027402,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027408",7,5.927,"SC",""
