datetime,date,doy,time,distance,transect,lai.unmasked,sel.unmasked,lai.masked,sel.masked
2010-09-21T17:57:29,9/21/10,264,17:57:29,200,300,NA,NA,4.47,0.22
2010-09-21T18:00:01,9/21/10,264,18:00:01,200,315,NA,NA,4.31,0.37
2010-09-21T18:01:45,9/21/10,264,18:01:45,200,330,NA,NA,4.81,0.08
2010-09-21T18:03:51,9/21/10,264,18:03:51,200,345,NA,NA,5.41,0.11
2010-09-21T18:06:57,9/21/10,264,18:06:57,100,345,NA,NA,5.79,0.09
2010-09-21T18:08:08,9/21/10,264,18:08:08,100,330,NA,NA,4.37,0.04
2010-09-21T18:09:06,9/21/10,264,18:09:06,100,315,NA,NA,4.31,0.41
2010-09-21T18:10:44,9/21/10,264,18:10:44,100,300,NA,NA,4.19,0.17
2010-09-21T18:11:50,9/21/10,264,18:11:50,100,285,NA,NA,3.92,0.08
2010-09-21T18:13:35,9/21/10,264,18:13:35,100,270,NA,NA,4.6,0.22
2010-09-21T18:14:49,9/21/10,264,18:14:49,100,255,NA,NA,4.12,0.25
2010-09-21T18:16:31,9/21/10,264,18:16:31,100,240,NA,NA,3.72,0.16
2010-09-21T18:17:46,9/21/10,264,18:17:46,100,225,NA,NA,3.91,0.06
2010-10-04T11:53:21,10/4/10,277,11:53:21,100,345,NA,NA,5.52,0.13
2010-10-04T11:54:38,10/4/10,277,11:54:38,100,330,NA,NA,3.85,0.06
2010-10-04T11:56:00,10/4/10,277,11:56:00,100,315,NA,NA,3.84,0.36
2010-10-04T11:57:18,10/4/10,277,11:57:18,100,300,NA,NA,3.7,0.07
2010-10-04T11:59:14,10/4/10,277,11:59:14,100,285,NA,NA,3.49,0.08
2010-10-04T12:00:35,10/4/10,277,12:00:35,100,270,NA,NA,4.31,0.24
2010-10-04T12:01:45,10/4/10,277,12:01:45,100,255,NA,NA,3.72,0.22
2010-10-04T12:03:36,10/4/10,277,12:03:36,100,240,NA,NA,3.4,0.13
2010-10-04T12:04:54,10/4/10,277,12:04:54,100,225,NA,NA,3.27,0.07
2010-10-04T12:08:20,10/4/10,277,12:08:20,200,225,NA,NA,4.04,0.19
2010-10-04T12:11:55,10/4/10,277,12:11:55,200,240,NA,NA,3.19,0.17
2010-10-04T12:13:47,10/4/10,277,12:13:47,200,255,NA,NA,4.99,0.27
2010-10-04T12:15:13,10/4/10,277,12:15:13,200,270,NA,NA,5.68,0.12
2010-10-04T12:17:12,10/4/10,277,12:17:12,200,285,NA,NA,5.63,0.22
2010-10-04T12:19:02,10/4/10,277,12:19:02,200,300,NA,NA,3.72,0.12
2010-10-04T12:22:56,10/4/10,277,12:22:56,200,315,NA,NA,3.94,0.4
2010-10-04T12:24:39,10/4/10,277,12:24:39,200,330,NA,NA,4.26,0.29
2010-10-04T12:26:33,10/4/10,277,12:26:33,200,345,NA,NA,4.64,0.18
2010-10-04T12:29:54,10/4/10,277,12:29:54,300,345,NA,NA,3.34,0.12
2010-10-04T12:34:59,10/4/10,277,12:34:59,300,330,NA,NA,4.4,0.08
2010-10-04T12:37:07,10/4/10,277,12:37:07,300,315,NA,NA,3.39,0.05
2010-10-04T12:39:26,10/4/10,277,12:39:26,300,300,NA,NA,3.32,0.16
2010-10-04T12:41:52,10/4/10,277,12:41:52,300,285,NA,NA,3.44,0.09
2010-10-04T12:44:23,10/4/10,277,12:44:23,300,270,NA,NA,3.86,0.17
2010-10-04T12:46:57,10/4/10,277,12:46:57,300,255,NA,NA,4.18,0.19
2010-10-04T12:50:06,10/4/10,277,12:50:06,300,240,NA,NA,3.22,0.12
2010-10-04T12:53:18,10/4/10,277,12:53:18,300,225,NA,NA,3.36,0.09
2010-10-04T12:58:56,10/4/10,277,12:58:56,400,225,NA,NA,3.15,0.31
2010-10-04T13:02:16,10/4/10,277,13:02:16,400,240,NA,NA,3.23,0.02
2010-10-04T13:05:18,10/4/10,277,13:05:18,400,255,NA,NA,2.97,0.08
2010-10-04T13:08:15,10/4/10,277,13:08:15,400,270,NA,NA,3.99,0.13
2010-10-04T13:12:08,10/4/10,277,13:12:08,400,285,NA,NA,2.95,0.67
2010-10-19T16:01:07,10/19/10,292,16:01:07,400,225,NA,NA,2.37,0.1
2010-10-19T16:03:52,10/19/10,292,16:03:52,400,240,NA,NA,2.23,0.09
2010-10-19T16:06:54,10/19/10,292,16:06:54,400,255,NA,NA,1.75,0.21
2010-10-19T16:09:52,10/19/10,292,16:09:52,400,270,NA,NA,3.1,0.17
2010-10-19T16:15:58,10/19/10,292,16:15:58,400,300,NA,NA,2.7,0.12
2010-10-19T16:18:27,10/19/10,292,16:18:27,400,315,NA,NA,2.96,0.12
2010-10-19T16:21:04,10/19/10,292,16:21:04,400,330,NA,NA,4.28,0.21
2010-10-19T16:25:47,10/19/10,292,16:25:47,400,345,NA,NA,3.84,0.35
2010-10-19T16:29:08,10/19/10,292,16:29:08,300,345,NA,NA,1.85,0.12
2010-10-19T16:32:21,10/19/10,292,16:32:21,300,330,NA,NA,3.24,0.15
2010-10-19T16:34:46,10/19/10,292,16:34:46,300,315,NA,NA,2.18,0.03
2010-10-19T16:37:16,10/19/10,292,16:37:16,300,300,NA,NA,2.22,0.09
2010-10-19T16:39:41,10/19/10,292,16:39:41,300,285,NA,NA,2.63,0.11
2010-10-19T16:42:15,10/19/10,292,16:42:15,300,270,NA,NA,3.09,0.22
2010-10-19T16:44:35,10/19/10,292,16:44:35,300,255,NA,NA,3.13,0.28
2010-10-19T16:47:34,10/19/10,292,16:47:34,300,240,NA,NA,3.03,0.02
2010-10-19T16:50:10,10/19/10,292,16:50:10,300,225,NA,NA,3.07,0.09
2010-10-19T16:54:33,10/19/10,292,16:54:33,200,225,NA,NA,3.44,0.28
2010-10-19T16:56:33,10/19/10,292,16:56:33,200,240,NA,NA,2.86,0.07
2010-10-19T16:58:40,10/19/10,292,16:58:40,200,255,NA,NA,4.39,0.02
2010-10-19T17:01:51,10/19/10,292,17:01:51,200,270,NA,NA,4.49,0.2
2010-10-19T17:04:04,10/19/10,292,17:04:04,200,285,NA,NA,5.04,0.11
2010-10-19T17:06:16,10/19/10,292,17:06:16,200,300,NA,NA,2.47,0.05
2010-10-19T17:08:05,10/19/10,292,17:08:05,200,315,NA,NA,2.47,0.38
2010-10-19T17:10:27,10/19/10,292,17:10:27,200,330,NA,NA,3.11,0.16
2010-10-19T17:12:43,10/19/10,292,17:12:43,200,345,NA,NA,3.75,0.19
2010-10-19T17:16:11,10/19/10,292,17:16:11,100,345,NA,NA,4.42,0.14
2010-10-19T17:17:31,10/19/10,292,17:17:31,100,330,NA,NA,2.85,0.05
2010-10-19T17:18:41,10/19/10,292,17:18:41,100,315,NA,NA,2.76,0.38
2010-10-19T17:19:59,10/19/10,292,17:19:59,100,300,NA,NA,2.84,0.16
2010-10-19T17:21:18,10/19/10,292,17:21:18,100,285,NA,NA,2.6,0.03
2010-10-19T17:23:00,10/19/10,292,17:23:00,100,270,NA,NA,3.18,0.27
2010-10-19T17:24:32,10/19/10,292,17:24:32,100,255,NA,NA,2.61,0.08
2010-10-19T17:26:15,10/19/10,292,17:26:15,100,240,NA,NA,2.45,0.17
2010-10-19T17:27:54,10/19/10,292,17:27:54,100,225,NA,NA,2.46,0.14
2010-11-29T14:18:53,11/29/10,333,14:18:53,400,225,NA,NA,1.1,0.1
2010-11-29T14:21:17,11/29/10,333,14:21:17,400,240,NA,NA,1.03,0.02
2010-11-29T14:23:59,11/29/10,333,14:23:59,400,255,NA,NA,0.9,0
2010-11-29T14:26:26,11/29/10,333,14:26:26,400,270,NA,NA,1.87,0.19
2010-11-29T14:29:04,11/29/10,333,14:29:04,400,285,NA,NA,1.3,0.17
2010-11-29T14:32:04,11/29/10,333,14:32:04,400,300,NA,NA,1.23,0.03
2010-11-29T14:34:24,11/29/10,333,14:34:24,400,315,NA,NA,1.25,0.12
2010-11-29T14:36:51,11/29/10,333,14:36:51,400,330,NA,NA,2.21,0.18
2010-11-29T14:40:32,11/29/10,333,14:40:32,400,345,NA,NA,2.13,0.49
2010-11-29T14:43:32,11/29/10,333,14:43:32,300,345,NA,NA,0.81,0.04
2010-11-29T14:46:43,11/29/10,333,14:46:43,300,330,NA,NA,1.21,0.13
2010-11-29T14:49:07,11/29/10,333,14:49:07,300,315,NA,NA,0.96,0.02
2010-11-29T14:51:20,11/29/10,333,14:51:20,300,300,NA,NA,0.88,0.03
2010-11-29T14:53:40,11/29/10,333,14:53:40,300,285,NA,NA,1.28,0.14
2010-11-29T14:56:06,11/29/10,333,14:56:06,300,270,NA,NA,1.28,0.1
2010-11-29T14:58:12,11/29/10,333,14:58:12,300,255,NA,NA,1.57,0.3
2010-11-29T15:00:22,11/29/10,333,15:00:22,300,240,NA,NA,1.39,0.03
2010-11-29T15:02:31,11/29/10,333,15:02:31,300,225,NA,NA,1.44,0.03
2010-11-29T15:08:09,11/29/10,333,15:08:09,200,225,NA,NA,1.81,0.2
2010-11-29T15:09:59,11/29/10,333,15:09:59,200,240,NA,NA,1.44,0.07
2010-11-29T15:11:48,11/29/10,333,15:11:48,200,255,NA,NA,2.04,0.28
2010-11-29T15:13:17,11/29/10,333,15:13:17,200,270,NA,NA,3.41,0.22
2010-11-29T15:15:16,11/29/10,333,15:15:16,200,285,NA,NA,3.74,0.07
2010-11-29T15:17:11,11/29/10,333,15:17:11,200,300,NA,NA,0.85,0.03
2010-11-29T15:18:59,11/29/10,333,15:18:59,200,315,NA,NA,1.21,0.42
2010-11-29T15:21:02,11/29/10,333,15:21:02,200,330,NA,NA,1.3,0.13
2010-11-29T15:22:53,11/29/10,333,15:22:53,200,345,NA,NA,2.67,0.25
2010-11-29T15:26:10,11/29/10,333,15:26:10,100,345,NA,NA,1.99,0.33
2010-11-29T15:27:29,11/29/10,333,15:27:29,100,330,NA,NA,0.93,0.05
2010-11-29T15:28:34,11/29/10,333,15:28:34,100,315,NA,NA,0.84,0.06
2010-11-29T15:29:48,11/29/10,333,15:29:48,100,300,NA,NA,0.79,0.04
2010-11-29T15:30:57,11/29/10,333,15:30:57,100,285,NA,NA,0.94,0.06
2010-11-29T15:32:27,11/29/10,333,15:32:27,100,270,NA,NA,0.92,0.06
2010-11-29T15:33:47,11/29/10,333,15:33:47,100,255,NA,NA,0.75,0.01
2010-11-29T15:35:37,11/29/10,333,15:35:37,100,240,NA,NA,0.67,0.04
2010-11-29T15:36:52,11/29/10,333,15:36:52,100,225,NA,NA,0.72,0.02
