"","id","name","GEN.SPA","treatment","Force","Light","Chill","good_flaskid","treatcode","Flo.poss.","Dead.alive","photoperiod","temp_day","temp_night","chilldays","p_z","f_z","c_z","phase","DOY","surv","floposs"
"468","PRUPEN 24 HF DB_WS1_20","PRUPEN 24 HF DB","PRU.PEN","WS1","W","S",1,"WS1_20","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"469","CORCOR08_HF_WS1_2","CORCOR08_HF","COR.COR","WS1","W","S",1,"WS1_2","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",40,0,1
"470","ACEPEN19 HF DB_WS1_19","ACEPEN19 HF DB","ACE.PEN","WS1","W","S",1,"WS1_19","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",40,0,1
"471","ACEPEN16 HF DB_WS1_17","ACEPEN16 HF DB","ACE.PEN","WS1","W","S",1,"WS1_17","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
"472","ACERUB26 HF DB_WS1_17","ACERUB26 HF DB","ACE.RUB","WS1","W","S",1,"WS1_17","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"473","ILEMUC 10 HF DB_WS1_16","ILEMUC 10 HF DB","ILE.MUC","WS1","W","S",1,"WS1_16","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"474","PRUPEN17 HF DB_WS1_15","PRUPEN17 HF DB","PRU.PEN","WS1","W","S",1,"WS1_15","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",14,0,1
"475","ACERUB28 HF DB_WS1_14","ACERUB28 HF DB","ACE.RUB","WS1","W","S",1,"WS1_14","W_S_1","?","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"476","ILEMUC 12 HF DB_WS1_14","ILEMUC 12 HF DB","ILE.MUC","WS1","W","S",1,"WS1_14","W_S_1","?","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"477","COMPER 3 HF DB_WS1_13","COMPER 3 HF DB","COM.PER","WS1","W","S",1,"WS1_13","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",22,0,1
"478","PRUVIR 4 HF DB_WS1_13","PRUVIR 4 HF DB","PRU.VIR","WS1","W","S",1,"WS1_13","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",33,0,1
"479","VACCOR 1 HF DB_WS1_13","VACCOR 1 HF DB","VAC.COR","WS1","W","S",1,"WS1_13","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"480","COMPER 3 HF DB_WS1_12","COMPER 3 HF DB","COM.PER","WS1","W","S",1,"WS1_12","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"481","ILEMUC 12 HF DB_WS1_12","ILEMUC 12 HF DB","ILE.MUC","WS1","W","S",1,"WS1_12","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",107,0,1
"482","COMPER 2 HF DB_WS1_11","COMPER 2 HF DB","COM.PER","WS1","W","S",1,"WS1_11","W_S_1","Y","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",26,0,1
"483","ACERUB25 HF DB_WS1_1","ACERUB25 HF DB","ACE.RUB","WS1","W","S",1,"WS1_1","W_S_1","?","A",8,24,18,56,3.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"484","COMPER ? HF DB_WL1_9","COMPER ? HF DB","COM.PER","WL1","W","L",1,"WL1_9","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
"485","ILEMUC 13 HF DB_WL1_9","ILEMUC 13 HF DB","ILE.MUC","WL1","W","L",1,"WL1_9","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",28,0,1
"486","ACERUB25 HF DB_WL1_8","ACERUB25 HF DB","ACE.RUB","WL1","W","L",1,"WL1_8","W_L_1","?","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"487","COMPER 4 HF DB_WL1_8","COMPER 4 HF DB","COM.PER","WL1","W","L",1,"WL1_8","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",22,0,1
"488","PRUPEN17 HF DB_WL1_6","PRUPEN17 HF DB","PRU.PEN","WL1","W","L",1,"WL1_6","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",14,0,1
"489","PRUPEN 24 HF DB_WL1_3","PRUPEN 24 HF DB","PRU.PEN","WL1","W","L",1,"WL1_3","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",12,0,1
"490","ACEPEN14 HF DB_WL1_24","ACEPEN14 HF DB","ACE.PEN","WL1","W","L",1,"WL1_24","W_L_1","?","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"491","ILEVER06 HF DB_WL1_24","ILEVER06 HF DB","ILE.VER","WL1","W","L",1,"WL1_24","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",22,0,1
"492","VACCOR 7 HF DB_WL1_23","VACCOR 7 HF DB","VAC.COR","WL1","W","L",1,"WL1_23","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",14,0,1
"493","ILEMUC 13 HF DB_WL1_21","ILEMUC 13 HF DB","ILE.MUC","WL1","W","L",1,"WL1_21","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",33,0,1
"494","VACCOR 2 HF DB_WL1_21","VACCOR 2 HF DB","VAC.COR","WL1","W","L",1,"WL1_21","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"495","ACERUB23 HF DB_WL1_20","ACERUB23 HF DB","ACE.RUB","WL1","W","L",1,"WL1_20","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"496","COMPER 6 HF DB_WL1_20","COMPER 6 HF DB","COM.PER","WL1","W","L",1,"WL1_20","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",22,0,1
"497","COMPER 5 HF DB_WL1_2","COMPER 5 HF DB","COM.PER","WL1","W","L",1,"WL1_2","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",28,0,1
"498","CORCOR16 HF_WL1_18","CORCOR16 HF","COR.COR","WL1","W","L",1,"WL1_18","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
"499","ACERUB28 HF DB_WL1_16","ACERUB28 HF DB","ACE.RUB","WL1","W","L",1,"WL1_16","W_L_1","?","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"500","ACERUB23 HF DB_WL1_15","ACERUB23 HF DB","ACE.RUB","WL1","W","L",1,"WL1_15","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",65,0,1
"501","COMPER 5 HF DB_WL1_14","COMPER 5 HF DB","COM.PER","WL1","W","L",1,"WL1_14","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",24,0,1
"502","COMPER 3 HF DB_WL1_13","COMPER 3 HF DB","COM.PER","WL1","W","L",1,"WL1_13","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",30,0,1
"503","PRUVIR 3 HF DB_WL1_12","PRUVIR 3 HF DB","PRU.VIR","WL1","W","L",1,"WL1_12","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",28,0,1
"504","PRUVIR 6 HF DB_WL1_11","PRUVIR 6 HF DB","PRU.VIR","WL1","W","L",1,"WL1_11","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",30,0,1
"505","VACCOR 7 HF DB_WL1_11","VACCOR 7 HF DB","VAC.COR","WL1","W","L",1,"WL1_11","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",24,0,1
"506","VACCOR 6 HF DB_WL1_10","VACCOR 6 HF DB","VAC.COR","WL1","W","L",1,"WL1_10","W_L_1","Y","A",12,24,18,56,7.00434216321592,17.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"507","COMPER 8 HF DB_CS1_9","COMPER 8 HF DB","COM.PER","CS1","C","S",1,"CS1_9","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",51,0,1
"508","ACEPEN18 HF DB_CS1_6","ACEPEN18 HF DB","ACE.PEN","CS1","C","S",1,"CS1_6","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",45,0,1
"509","ACERUB28 HF DB_CS1_5","ACERUB28 HF DB","ACE.RUB","CS1","C","S",1,"CS1_5","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"510","COMPER 8 HF DB_CS1_4","COMPER 8 HF DB","COM.PER","CS1","C","S",1,"CS1_4","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",37,0,1
"511","VIBACE10 HF DB_CS1_4","VIBACE10 HF DB","VIB.ACE","CS1","C","S",1,"CS1_4","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",51,0,1
"512","ILEVER03 HF DB_CS1_3","ILEVER03 HF DB","ILE.VER","CS1","C","S",1,"CS1_3","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",33,0,1
"513","ACERUB23 HF DB_CS1_24","ACERUB23 HF DB","ACE.RUB","CS1","C","S",1,"CS1_24","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"514","VACCOR 3 HF DB_CS1_24","VACCOR 3 HF DB","VAC.COR","CS1","C","S",1,"CS1_24","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",26,0,1
"515","VIBACE02 HF DB_CS1_24","VIBACE02 HF DB","VIB.ACE","CS1","C","S",1,"CS1_24","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",54,0,1
"516","CORCOR 15 HF DB_CS1_23","CORCOR 15 HF DB","COR.COR","CS1","C","S",1,"CS1_23","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",79,0,1
"517","ILEMUC 12 HF DB_CS1_23","ILEMUC 12 HF DB","ILE.MUC","CS1","C","S",1,"CS1_23","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"518","COMPER 6 HF DB_CS1_22","COMPER 6 HF DB","COM.PER","CS1","C","S",1,"CS1_22","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",65,0,1
"519","CORCOR 15 HF DB_CS1_22","CORCOR 15 HF DB","COR.COR","CS1","C","S",1,"CS1_22","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",68,0,1
"520","ACERUB27 HF DB_CS1_20","ACERUB27 HF DB","ACE.RUB","CS1","C","S",1,"CS1_20","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"521","ILEMUC 13 HF DB_CS1_20","ILEMUC 13 HF DB","ILE.MUC","CS1","C","S",1,"CS1_20","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"522","ILEMUC 14 HF DB_CS1_2","ILEMUC 14 HF DB","ILE.MUC","CS1","C","S",1,"CS1_2","C_S_1","?","?",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"523","ACEPEN18 HF DB_CS1_19","ACEPEN18 HF DB","ACE.PEN","CS1","C","S",1,"CS1_19","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",51,0,1
"524","PRUVIR 4 HF DB_CS1_19","PRUVIR 4 HF DB","PRU.VIR","CS1","C","S",1,"CS1_19","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"525","ACEPEN19 HF DB_CS1_18","ACEPEN19 HF DB","ACE.PEN","CS1","C","S",1,"CS1_18","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",48,0,1
"526","PRUVIR 4 HF DB_CS1_18","PRUVIR 4 HF DB","PRU.VIR","CS1","C","S",1,"CS1_18","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"527","ILEMUC 10 HF DB_CS1_16","ILEMUC 10 HF DB","ILE.MUC","CS1","C","S",1,"CS1_16","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"528","COMPER 1 HF DB_CS1_15","COMPER 1 HF DB","COM.PER","CS1","C","S",1,"CS1_15","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",40,0,1
"529","CORCOR09_HF_CS1_15","CORCOR09_HF","COR.COR","CS1","C","S",1,"CS1_15","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",62,0,1
"530","ILEVER05 HF DB_CS1_14","ILEVER05 HF DB","ILE.VER","CS1","C","S",1,"CS1_14","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",28,0,1
"531","PRUVIR 5 HF DB_CS1_14","PRUVIR 5 HF DB","PRU.VIR","CS1","C","S",1,"CS1_14","C_S_1","?","?",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"532","ILEVER6 HF DB_CS1_13","ILEVER6 HF DB","ILE.VER","CS1","C","S",1,"CS1_13","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",40,0,1
"533","PRUPEN16 HF DB_CS1_13","PRUPEN16 HF DB","PRU.PEN","CS1","C","S",1,"CS1_13","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",28,0,1
"534","PRUVIR 5 HF DB_CS1_13","PRUVIR 5 HF DB","PRU.VIR","CS1","C","S",1,"CS1_13","C_S_1","?","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"535","VACCOR 10 HF DB_CS1_11","VACCOR 10 HF DB","VAC.COR","CS1","C","S",1,"CS1_11","C_S_1","Y","A",8,18,12,56,3.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",26,0,1
"536","ACEPEN16 HF DB_CL1_9","ACEPEN16 HF DB","ACE.PEN","CL1","C","L",1,"CL1_9","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"537","COMPER 3 HF DB_CL1_8","COMPER 3 HF DB","COM.PER","CL1","C","L",1,"CL1_8","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",48,0,1
"538","ACEPEN16 HF DB_CL1_7","ACEPEN16 HF DB","ACE.PEN","CL1","C","L",1,"CL1_7","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"539","ILEMUC 12 HF DB_CL1_7","ILEMUC 12 HF DB","ILE.MUC","CL1","C","L",1,"CL1_7","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",48,0,1
"540","ILEMUC 11 HF DB_CL1_6","ILEMUC 11 HF DB","ILE.MUC","CL1","C","L",1,"CL1_6","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"541","COMPER 2 HF DB_CL1_5","COMPER 2 HF DB","COM.PER","CL1","C","L",1,"CL1_5","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",56,0,1
"542","PRUVIR 2 HF DB_CL1_5","PRUVIR 2 HF DB","PRU.VIR","CL1","C","L",1,"CL1_5","C_L_1","?","?",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"543","COMPER 1 HF DB_CL1_3","COMPER 1 HF DB","COM.PER","CL1","C","L",1,"CL1_3","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",37,0,1
"544","CORCOR07_HF_CL1_3","CORCOR07_HF","COR.COR","CL1","C","L",1,"CL1_3","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",59,0,1
"545","ILEMUC 9 HF DB_CL1_3","ILEMUC 9 HF DB","ILE.MUC","CL1","C","L",1,"CL1_3","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"546","ACEPEN17 HF DB_CL1_24","ACEPEN17 HF DB","ACE.PEN","CL1","C","L",1,"CL1_24","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",48,0,1
"547","COMPER 1 HF DB_CL1_24","COMPER 1 HF DB","COM.PER","CL1","C","L",1,"CL1_24","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",37,0,1
"548","CORCOR 17 HF DB_CL1_23","CORCOR 17 HF DB","COR.COR","CL1","C","L",1,"CL1_23","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",51,0,1
"549","PRUPEN 22 HF DB_CL1_23","PRUPEN 22 HF DB","PRU.PEN","CL1","C","L",1,"CL1_23","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",17,0,1
"550","CORCOR 15 HF DB_CL1_22","CORCOR 15 HF DB","COR.COR","CL1","C","L",1,"CL1_22","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",65,0,1
"551","VIBACE07 HF DB_CL1_22","VIBACE07 HF DB","VIB.ACE","CL1","C","L",1,"CL1_22","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
"552","CORCOR 15 HF DB_CL1_21","CORCOR 15 HF DB","COR.COR","CL1","C","L",1,"CL1_21","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",62,0,1
"553","VACCOR 6 HF DB_CL1_21","VACCOR 6 HF DB","VAC.COR","CL1","C","L",1,"CL1_21","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",30,0,1
"554","COMPER 1 HF DB_CL1_20","COMPER 1 HF DB","COM.PER","CL1","C","L",1,"CL1_20","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"555","VACCOR 8 HF DB_CL1_20","VACCOR 8 HF DB","VAC.COR","CL1","C","L",1,"CL1_20","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",19,0,1
"556","PRUVIR 5 HF DB_CL1_19","PRUVIR 5 HF DB","PRU.VIR","CL1","C","L",1,"CL1_19","C_L_1","?","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",120,1,1
"557","PRUVIR 4 HF DB_CL1_18","PRUVIR 4 HF DB","PRU.VIR","CL1","C","L",1,"CL1_18","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",62,0,1
"558","VIBACE5 HF DB_CL1_18","VIBACE5 HF DB","VIB.ACE","CL1","C","L",1,"CL1_18","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",35,0,1
"559","ILEMUC 12 HF DB_CL1_17","ILEMUC 12 HF DB","ILE.MUC","CL1","C","L",1,"CL1_17","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",40,0,1
"560","PRUVIR 6 HF DB_CL1_17","PRUVIR 6 HF DB","PRU.VIR","CL1","C","L",1,"CL1_17","C_L_1","?","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",107,0,1
"561","VACCOR 2 HF DB_CL1_17","VACCOR 2 HF DB","VAC.COR","CL1","C","L",1,"CL1_17","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",26,0,1
"562","COMPER 1 HF DB_CL1_16","COMPER 1 HF DB","COM.PER","CL1","C","L",1,"CL1_16","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",37,0,1
"563","ILEVER09 HF DB1_CL1_15","ILEVER09 HF DB1","ILE.VER","CL1","C","L",1,"CL1_15","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",24,0,1
"564","VACCOR 2 HF DB_CL1_14","VACCOR 2 HF DB","VAC.COR","CL1","C","L",1,"CL1_14","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",26,0,1
"565","PRUVIR 6 HF DB_CL1_13","PRUVIR 6 HF DB","PRU.VIR","CL1","C","L",1,"CL1_13","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",48,0,1
"566","ACERUB22 HF DB_CL1_12","ACERUB22 HF DB","ACE.RUB","CL1","C","L",1,"CL1_12","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",94,0,1
"567","VIBACE10 HF DB_CL1_12","VIBACE10 HF DB","VIB.ACE","CL1","C","L",1,"CL1_12","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",42,0,1
"568","ACEPEN15 HF DB_CL1_11","ACEPEN15 HF DB","ACE.PEN","CL1","C","L",1,"CL1_11","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",51,0,1
"569","PRUPEN 26 HF DB_CL1_11","PRUPEN 26 HF DB","PRU.PEN","CL1","C","L",1,"CL1_11","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",22,0,1
"570","VACCOR 1 HF DB_CL1_1","VACCOR 1 HF DB","VAC.COR","CL1","C","L",1,"CL1_1","C_L_1","Y","A",12,18,12,56,7.00434216321592,11.0060790285023,53.0026052979295,"Lexpand_day.11.",24,0,1
