name,GEN.SPA,Force,Light,Chill,good_flaskid,term.F,term.L,lat.F,lat.L,date
PRUPEN 23 HF DB,PRU.PEN,W,L,1,WL1_22,0,15,0,15,1/14/18
VACCOR 7 HF DB,VAC.COR,W,L,1,WL1_22,NA,11,NA,11,1/14/18
BETALL26 HF DB,BET.ALL,W,L,1,WL1_21,0,0,0,0,1/14/18
ILEMUC 13 HF DB,ILE.MUC,W,L,1,WL1_21,0,0,0,0,1/14/18
VACCOR 2 HF DB,VAC.COR,W,L,1,WL1_21,65,15,65,15,1/14/18
ACERUB23 HF DB,ACE.RUB,W,L,1,WL1_20,7,0,0,0,1/14/18
ACESAC13 HF DB,ACE.SAC,W,L,1,WL1_20,0,0,0,0,1/14/18
COMPER 6 HF DB,COM.PER,W,L,1,WL1_20,69,NA,11,69,1/14/18
ACEPEN19 HF DB,ACE.PEN,W,L,1,WL1_2,0,15,0,0,1/14/18
COMPER 5 HF DB,COM.PER,W,L,1,WL1_2,69-M,NA,69-M,9,1/14/18
VIBACE06 HF DB,VIB.ACE,W,L,1,WL1_2,0,0,0,0,1/14/18
ILEVER07 HF DB,ILE.VER,W,L,1,WL1_19,0,15,0,15,1/14/18
PRUVIR 2 HF DB,PRU.VIR,W,L,1,WL1_19,0,0,0,0,1/14/18
VIBACE06 HF DB,VIB.ACE,W,L,1,WL1_19,0,0,0,0,1/14/18
ACESAC11 HF DB,ACE.SAC,W,L,1,WL1_18,0,0,0,0,1/14/18
CORCOR16 HF,COR.COR,W,L,1,WL1_18,0,0,0,0,1/14/18
VIBACE4 HF DB,VIB.ACE,W,L,1,WL1_18,0,0,0,0,1/14/18
ACEPEN14 HF DB,ACE.PEN,W,L,1,WL1_17,0,7,0,0,1/14/18
ACESAC17 HF DB,ACE.SAC,W,L,1,WL1_17,0,0,0,0,1/14/18
VIBACE11 HF DB,VIB.ACE,W,L,1,WL1_17,0,0,0,7,1/14/18
ACEPEN16 HF DB,ACE.PEN,W,L,1,WL1_16,0,0,0,0,1/14/18
ACERUB28 HF DB,ACE.RUB,W,L,1,WL1_16,0,0,0,0,1/14/18
ILEVER06 HF DB,ILE.VER,W,L,1,WL1_16,0,15,0,0,1/14/18
ACERUB23 HF DB,ACE.RUB,W,L,1,WL1_15,7,0,0,0,1/14/18
ILEVER05 HF DB,ILE.VER,W,L,1,WL1_15,0,11,0,15,1/14/18
PRUVIR 4 HF DB,PRU.VIR,W,L,1,WL1_15,0,9,0,0,1/14/18
BETALL31 HF DB,BET.ALL,W,L,1,WL1_14,0,0,0,0,1/14/18
COMPER 5 HF DB,COM.PER,W,L,1,WL1_14,69-M,9,69-M,11,1/14/18
CORCOR16_HF,COR.COR,W,L,1,WL1_14,0,0,0,0,1/14/18
ACERUB22 HF DB,ACE.RUB,W,L,1,WL1_13,0,0,0,0,1/14/18
COMPER 3 HF DB,COM.PER,W,L,1,WL1_13,0,0,0,0,1/14/18
ILEVER05 HF DB,ILE.VER,W,L,1,WL1_13,0,0,0,0,1/14/18
PRUPEN 22 HF DB,PRU.PEN,W,L,1,WL1_12,0,15,0,15,1/14/18
PRUVIR 3 HF DB,PRU.VIR,W,L,1,WL1_12,0,0,51,0,1/14/18
VACCOR 9 HF DB,VAC.COR,W,L,1,WL1_12,NA,15,NA,15,1/14/18
PRUVIR 6 HF DB,PRU.VIR,W,L,1,WL1_11,0,0,0,0,1/14/18
VACCOR 7 HF DB,VAC.COR,W,L,1,WL1_11,65,15,NA,9,1/14/18
VIBACE09 HF DB,VIB.ACE,W,L,1,WL1_11,0,11,0,11,1/14/18
ACESAC12 HF DB,ACE.SAC,W,L,1,WL1_10,0,0,0,0,1/14/18
PRUVIR 2 HF DB,PRU.VIR,W,L,1,WL1_10,0,0,0,0,1/14/18
VACCOR 6 HF DB,VAC.COR,W,L,1,WL1_10,65,15,NA,0,1/14/18
ACERUB27 HF DB,ACE.RUB,W,L,1,WL1_1,0,0,0,0,1/14/18
PRUPEN 24 HF DB,PRU.PEN,W,L,1,WL1_1,65,15,65,15,1/14/18
PRUVIR 2 HF DB,PRU.VIR,W,L,1,WL1_1,0,0,0,0,1/14/18
ACEPEN15 HF DB,ACE.PEN,C,S,1,CS1_9,0,0,0,0,1/14/18
COMPER 8 HF DB,COM.PER,C,S,1,CS1_9,0,0,0,0,1/14/18
PRUPEN 21 HF DB,PRU.PEN,C,S,1,CS1_9,0,0,0,0,1/14/18
COMPER 6 HF DB,COM.PER,C,S,1,CS1_8,51-M,0,51-M,0,1/14/18
CORCOR 16 HF DB,COR.COR,C,S,1,CS1_8,0,0,0,0,1/14/18
PRUPEN 22 HF DB,PRU.PEN,C,S,1,CS1_8,51,0,51,9,1/14/18
ACESAC11 HF DB,ACE.SAC,C,S,1,CS1_7,0,0,0,0,1/14/18
BETALL26 HF DB,BET.ALL,C,S,1,CS1_7,0,0,0,0,1/14/18
PRUPEN 21 HF DB,PRU.PEN,C,S,1,CS1_7,0,0,0,0,1/14/18
ACEPEN18 HF DB,ACE.PEN,C,S,1,CS1_6,0,0,0,0,1/14/18
BETALL32 HF DB,BET.ALL,C,S,1,CS1_6,0,0,0,0,1/14/18
VACCOR 6 HF DB,VAC.COR,C,S,1,CS1_6,0,0,0,0,1/14/18
ACERUB28 HF DB,ACE.RUB,C,S,1,CS1_5,0,0,0,0,1/14/18
PRUVIR 7 HF DB,PRU.VIR,C,S,1,CS1_5,0,0,0,0,1/14/18
VACCOR 9 HF DB,VAC.COR,C,S,1,CS1_5,NA,11,NA,11,1/14/18
COMPER 8 HF DB,COM.PER,C,S,1,CS1_4,55-M,0,55-M,0,1/14/18
VACCOR 9 HF DB,VAC.COR,C,S,1,CS1_4,0,11,NA,11,1/14/18
VIBACE10 HF DB,VIB.ACE,C,S,1,CS1_4,0,0,0,0,1/14/18
ACESAC11 HF DB,ACE.SAC,C,S,1,CS1_3,0,0,0,0,1/14/18
CORCOR14 HF DB,COR.COR,C,S,1,CS1_3,0,0,0,0,1/14/18
ILEVER03 HF DB,ILE.VER,C,S,1,CS1_3,0,0,0,0,1/14/18
ACERUB23 HF DB,ACE.RUB,C,S,1,CS1_24,0,0,0,0,1/14/18
VACCOR 3 HF DB,VAC.COR,C,S,1,CS1_24,51,9,NA,11,1/14/18
VIBACE02 HF DB,VIB.ACE,C,S,1,CS1_24,0,0,0,0,1/14/18
CORCOR 15 HF DB,COR.COR,C,S,1,CS1_23,0,0,0,0,1/14/18
ILEMUC 12 HF DB,ILE.MUC,C,S,1,CS1_23,0,0,0,0,1/14/18
VACCOR 3 HF DB,VAC.COR,C,S,1,CS1_23,NA,9,NA,9,1/14/18
ACERUB28 HF DB,ACE.RUB,C,S,1,CS1_22,0,0,0,0,1/14/18
COMPER 6 HF DB,COM.PER,C,S,1,CS1_22,55-M,0,55-M,0,1/14/18
CORCOR 15 HF DB,COR.COR,C,S,1,CS1_22,0,0,0,0,1/14/18
BETALL26 HF DB,BET.ALL,C,S,1,CS1_21,0,0,0,0,1/14/18
ILEVER01 HF DB,ILE.VER,C,S,1,CS1_21,0,0,0,0,1/14/18
VIBACE07 HF DB,VIB.ACE,C,S,1,CS1_21,0,0,0,0,1/14/18
ACERUB27 HF DB,ACE.RUB,C,S,1,CS1_20,0,0,0,0,1/14/18
ILEMUC 13 HF DB,ILE.MUC,C,S,1,CS1_20,0,0,0,0,1/14/18
PRUPEN16 HF DB,PRU.PEN,C,S,1,CS1_20,0,9,0,11,1/14/18
ILEMUC 14 HF DB,ILE.MUC,C,S,1,CS1_2,0,0,0,0,1/14/18
PRUPEN 21 HF DB,PRU.PEN,C,S,1,CS1_2,0,0,0,0,1/14/18
VIBACE4 HF DB,VIB.ACE,C,S,1,CS1_2,0,0,0,0,1/14/18
ACEPEN18 HF DB,ACE.PEN,C,S,1,CS1_19,0,0,0,0,1/14/18
ILEMUC 11 HF DB,ILE.MUC,C,S,1,CS1_19,0,0,0,0,1/14/18
PRUVIR 4 HF DB,PRU.VIR,C,S,1,CS1_19,0,0,0,0,1/14/18
ACEPEN19 HF DB,ACE.PEN,C,S,1,CS1_18,0,0,0,0,1/14/18
PRUVIR 4 HF DB,PRU.VIR,C,S,1,CS1_18,0,0,0,0,1/14/18
VIBACE01 HF DB,VIB.ACE,C,S,1,CS1_18,0,0,0,0,1/14/18
ACERUB25 HF DB,ACE.RUB,C,S,1,CS1_17,0,0,0,0,1/14/18
ACESAC12 HF DB,ACE.SAC,C,S,1,CS1_17,0,0,0,0,1/14/18
BETALL25 HF DB,BET.ALL,C,S,1,CS1_17,0,0,0,0,1/14/18
ACEPEN20 HF DB,ACE.PEN,C,S,1,CS1_16,0,0,0,0,1/14/18
ACESAC19 HF DB,ACE.SAC,C,S,1,CS1_16,0,0,0,0,1/14/18
ILEMUC 10 HF DB,ILE.MUC,C,S,1,CS1_16,0,0,0,0,1/14/18
COMPER 1 HF DB,COM.PER,C,S,1,CS1_15,0,0,0,0,1/14/18
CORCOR09_HF,COR.COR,C,S,1,CS1_15,0,0,0,0,1/14/18
ILEVER01 HF DB,ILE.VER,C,S,1,CS1_15,0,11,0,0,1/14/18
ILEMUC 11 HF DB,ILE.MUC,C,S,1,CS1_14,0,0,0,0,1/14/18
ILEVER05 HF DB,ILE.VER,C,S,1,CS1_14,0,9,0,9,1/14/18
PRUVIR 5 HF DB,PRU.VIR,C,S,1,CS1_14,0,0,0,0,1/14/18
ILEVER6 HF DB,ILE.VER,C,S,1,CS1_13,0,0,0,0,1/14/18
PRUPEN16 HF DB,PRU.PEN,C,S,1,CS1_13,7,9,7,9,1/14/18
PRUVIR 5 HF DB,PRU.VIR,C,S,1,CS1_13,0,0,0,0,1/14/18
ACEPEN14 HF DB,ACE.PEN,C,S,1,CS1_12,0,0,0,0,1/14/18
COMPER 6 HF DB,COM.PER,C,S,1,CS1_12,0,0,0,0,1/14/18
ILEVER05 HF DB,ILE.VER,C,S,1,CS1_12,0,0,0,0,1/14/18
ACERUB22 HF DB,ACE.RUB,C,S,1,CS1_11,0,0,0,0,1/14/18
PRUVIR 7 HF DB,PRU.VIR,C,S,1,CS1_11,0,0,0,0,1/14/18
VACCOR 10 HF DB,VAC.COR,C,S,1,CS1_11,55,11,NA,11,1/14/18
ACESAC12 HF DB,ACE.SAC,C,S,1,CS1_10,0,0,0,0,1/14/18
BETALL26 HF DB,BET.ALL,C,S,1,CS1_10,0,0,0,0,1/14/18
VIBACE? HF DB,VIB.ACE,C,S,1,CS1_10,0,0,0,0,1/14/18
ACESAC17 HF DB,ACE.SAC,C,S,1,CS1_1,0,0,0,0,1/14/18
BETALL34 HF DB,BET.ALL,C,S,1,CS1_1,0,0,0,0,1/14/18
CORCOR06 HF,COR.COR,C,S,1,CS1_1,0,0,0,0,1/14/18
ACEPEN16 HF DB,ACE.PEN,C,L,1,CL1_9,0,0,0,0,1/14/18
ILEVER01 HF DB,ILE.VER,C,L,1,CL1_9,0,0,0,9,1/14/18
VIBACE5 HF DB,VIB.ACE,C,L,1,CL1_9,0,0,0,0,1/14/18
COMPER 3 HF DB,COM.PER,C,L,1,CL1_8,0,0,0,0,1/14/18
ILEVER06 HF DB,ILE.VER,C,L,1,CL1_8,0,11,0,0,1/14/18
PRUPEN 21 HF DB,PRU.PEN,C,L,1,CL1_8,0,7,0,0,1/14/18
ACEPEN16 HF DB,ACE.PEN,C,L,1,CL1_7,0,0,0,0,1/14/18
BETALL32 HF DB,BET.ALL,C,L,1,CL1_7,0,0,0,0,1/14/18
ILEMUC 12 HF DB,ILE.MUC,C,L,1,CL1_7,0,0,0,0,1/14/18
ILEMUC 11 HF DB,ILE.MUC,C,L,1,CL1_6,0,0,0,0,1/14/18
ILEVER09 HF DB,ILE.VER,C,L,1,CL1_6,0,0,0,0,1/14/18
VIBACE07 HF DB,VIB.ACE,C,L,1,CL1_6,0,0,0,0,1/14/18
ACESAC18 HF DB,ACE.SAC,C,L,1,CL1_5,0,0,0,0,1/14/18
COMPER 2 HF DB,COM.PER,C,L,1,CL1_5,0,0,0,0,1/14/18
PRUVIR 2 HF DB,PRU.VIR,C,L,1,CL1_5,0,0,0,0,1/14/18
ACEPEN20 HF DB,ACE.PEN,C,L,1,CL1_4,0,7,0,0,1/14/18
ACERUB23 HF DB,ACE.RUB,C,L,1,CL1_4,0,0,0,0,1/14/18
BETALL25 HF DB,BET.ALL,C,L,1,CL1_4,0,0,0,0,1/14/18
COMPER 1 HF DB,COM.PER,C,L,1,CL1_3,55-M,0,55-M,0,1/14/18
CORCOR07_HF,COR.COR,C,L,1,CL1_3,0,0,0,0,1/14/18
ILEMUC 9 HF DB,ILE.MUC,C,L,1,CL1_3,0,0,0,0,1/14/18
ACEPEN17 HF DB,ACE.PEN,C,L,1,CL1_24,0,0,0,0,1/14/18
COMPER 1 HF DB,COM.PER,C,L,1,CL1_24,0,0,65,0,1/14/18
ILEMUC 14 HF DB,ILE.MUC,C,L,1,CL1_24,0,0,0,0,1/14/18
CORCOR 17 HF DB,COR.COR,C,L,1,CL1_23,0,0,0,0,1/14/18
ILEVER03 HF DB,ILE.VER,C,L,1,CL1_23,0,9,0,0,1/14/18
PRUPEN 22 HF DB,PRU.PEN,C,L,1,CL1_23,51,0,51,15,1/14/18
CORCOR 15 HF DB,COR.COR,C,L,1,CL1_22,0,0,0,0,1/14/18
PRUPEN 22 HF DB,PRU.PEN,C,L,1,CL1_22,0,0,0,0,1/14/18
VIBACE07 HF DB,VIB.ACE,C,L,1,CL1_22,0,0,0,0,1/14/18
BETALL26 HF DB,BET.ALL,C,L,1,CL1_21,0,0,0,0,1/14/18
CORCOR 15 HF DB,COR.COR,C,L,1,CL1_21,0,0,0,0,1/14/18
VACCOR 6 HF DB,VAC.COR,C,L,1,CL1_21,51,9,51,9,1/14/18
ACESAC17 HF DB,ACE.SAC,C,L,1,CL1_20,0,0,0,0,1/14/18
COMPER 1 HF DB,COM.PER,C,L,1,CL1_20,0,0,0,0,1/14/18
VACCOR 8 HF DB,VAC.COR,C,L,1,CL1_20,60,15,55,11,1/14/18
ACESAC17 HF DB,ACE.SAC,C,L,1,CL1_2,0,0,0,0,1/14/18
BETALL33 HF DB,BET.ALL,C,L,1,CL1_2,0,0,0,0,1/14/18
ILEVER07 HF DB,ILE.VER,C,L,1,CL1_2,0,11,0,11,1/14/18
ACESAC13 HF DB,ACE.SAC,C,L,1,CL1_19,0,0,0,0,1/14/18
PRUVIR 5 HF DB,PRU.VIR,C,L,1,CL1_19,0,0,0,0,1/14/18
VIBACE02 HF DB,VIB.ACE,C,L,1,CL1_19,0,0,0,0,1/14/18
ACERUB22 HF DB,ACE.RUB,C,L,1,CL1_18,0,0,0,0,1/14/18
PRUVIR 4 HF DB,PRU.VIR,C,L,1,CL1_18,0,0,0,0,1/14/18
VIBACE5 HF DB,VIB.ACE,C,L,1,CL1_18,0,0,0,0,1/14/18
ILEMUC 12 HF DB,ILE.MUC,C,L,1,CL1_17,0,0,0,0,1/14/18
PRUVIR 6 HF DB,PRU.VIR,C,L,1,CL1_17,0,0,0,0,1/14/18
VACCOR 2 HF DB,VAC.COR,C,L,1,CL1_17,51,11,NA,9,1/14/18
ACEPEN20 HF DB,ACE.PEN,C,L,1,CL1_16,0,0,0,0,1/14/18
ACESAC18 HF DB,ACE.SAC,C,L,1,CL1_16,0,0,0,0,1/14/18
COMPER 1 HF DB,COM.PER,C,L,1,CL1_16,0,0,0,0,1/14/18
ACESAC19 HF DB,ACE.SAC,C,L,1,CL1_15,0,0,0,0,1/14/18
ILEVER09 HF DB1,ILE.VER,C,L,1,CL1_15,0,11,0,11,1/14/18
PRUPEN 21 HF DB,PRU.PEN,C,L,1,CL1_15,0,0,0,0,1/14/18
ACERUB27 HF DB,ACE.RUB,C,L,1,CL1_14,0,0,0,0,1/14/18
CORCOR09_HF,COR.COR,C,L,1,CL1_14,0,0,0,0,1/14/18
VACCOR 2 HF DB,VAC.COR,C,L,1,CL1_14,55,11,NA,9,1/14/18
ACERUB26 HF DB,ACE.RUB,C,L,1,CL1_13,0,0,0,0,1/14/18
ILEMUC 11 HF DB,ILE.MUC,C,L,1,CL1_13,0,0,0,11,1/14/18
PRUVIR 6 HF DB,PRU.VIR,C,L,1,CL1_13,0,0,0,0,1/14/18
ACERUB22 HF DB,ACE.RUB,C,L,1,CL1_12,0,0,0,0,1/14/18
PRUVIR 7 HF DB,PRU.VIR,C,L,1,CL1_12,0,0,0,0,1/14/18
VIBACE10 HF DB,VIB.ACE,C,L,1,CL1_12,0,0,0,7,1/14/18
ACEPEN15 HF DB,ACE.PEN,C,L,1,CL1_11,0,0,0,0,1/14/18
ACERUB22 HF DB,ACE.RUB,C,L,1,CL1_11,0,0,0,0,1/14/18
PRUPEN 26 HF DB,PRU.PEN,C,L,1,CL1_11,51,11,51,11,1/14/18
BETALL31 HF DB,BET.ALL,C,L,1,CL1_10,0,0,0,0,1/14/18
PRUPEN 24 HF DB,PRU.PEN,C,L,1,CL1_10,0,0,0,0,1/14/18
VACCOR 6 HF DB,VAC.COR,C,L,1,CL1_10,0,9,0,0,1/14/18
BETALL26 HF DB,BET.ALL,C,L,1,CL1_1,0,0,0,0,1/14/18
CORCOR07_HF,COR.COR,C,L,1,CL1_1,0,0,0,0,1/14/18
VACCOR 1 HF DB,VAC.COR,C,L,1,CL1_1,55,11,51,1,1/14/18
BETALL25 HF DB,BET.ALL,W,S,0,WS0_9,0,0,0,15,1/16/18
COMPER 3 HF DB,COM.PER,W,S,0,WS0_9,0,0,0,7,1/16/18
VIBACE 7 HF DB,VIB.ACE,W,S,0,WS0_9,0,0,0,15,1/16/18
ACESAC12 HF DB,ACE.SAC,W,S,0,WS0_8,0,0,0,0,1/16/18
ILEVER01 HF DB,ILE.VER,W,S,0,WS0_8,0,15,0,15,1/16/18
VACCOR 5 HF DB,VAC.COR,W,S,0,WS0_8,D,D,D,D,1/16/18
ACEPEN24 HF DB,ACE.PEN,W,S,0,WS0_7,0,0,0,0,1/16/18
ACESAC18 HF DB,ACE.SAC,W,S,0,WS0_7,0,0,0,0,1/16/18
PRUVIR 5 HF DB,PRU.VIR,W,S,0,WS0_7,0,0,0,15,1/16/18
CORCOR 17 HF DB,COR.COR,W,S,0,WS0_6,0,0,0,0,1/16/18
ILEVER05 HF DB,ILE.VER,W,S,0,WS0_6,0,0,0,0,1/16/18
PRUPEN 24 HF DB,PRU.PEN,W,S,0,WS0_6,D,D,D,D,1/16/18
BETALL25 HF DB,BET.ALL,W,S,0,WS0_5,0,0,0,0,1/16/18
ILEMUC 9 HF DB,ILE.MUC,W,S,0,WS0_5,0,15,0,15,1/16/18
VIBACE09 HF DB,VIB.ACE,W,S,0,WS0_5,0,15,0,15,1/16/18
BETALL25 HF DB,BET.ALL,W,S,0,WS0_4,0,0,0,0,1/16/18
CORCOR 16 HF DB,COR.COR,W,S,0,WS0_4,0,0,0,11,1/16/18
ILEVER07 HF DB,ILE.VER,W,S,0,WS0_4,0,15,0,15,1/16/18
ACEPEN15 HF DB,ACE.PEN,W,S,0,WS0_3,0,0,0,9,1/16/18
ACERUB26 HF DB,ACE.RUB,W,S,0,WS0_3,0,0,0,0,1/16/18
ILEMUC 13 HF DB,ILE.MUC,W,S,0,WS0_3,0,0,0,0,1/16/18
BETALL33 HF DB,BET.ALL,W,S,0,WS0_24,0,0,0,0,1/16/18
ILEVER03 HF DB,ILE.VER,W,S,0,WS0_24,0,15,0,15,1/16/18
VACCOR 89 HF DB,VAC.COR,W,S,0,WS0_24,69,NA,69,15,1/16/18
ACERUB23 HF DB,ACE.RUB,W,S,0,WS0_23,0,0,0,0,1/16/18
ILEVER ? HF DB,ILE.VER,W,S,0,WS0_23,0,15,0,0,1/16/18
VACCOR 3 HF DB,VAC.COR,W,S,0,WS0_23,NA,0,NA,0,1/16/18
ACEPEN15 HF DB,ACE.PEN,W,S,0,WS0_22,0,9,0,0,1/16/18
ILEVER03 HF DB,ILE.VER,W,S,0,WS0_22,0,11,0,9,1/16/18
PRUPEN 22 HF DB,PRU.PEN,W,S,0,WS0_22,1,11,69,15,1/16/18
ACESAC13 HF DB,ACE.SAC,W,S,0,WS0_21,0,0,0,0,1/16/18
COMPER 6 HF DB,COM.PER,W,S,0,WS0_21,0,11,69-F,15,1/16/18
PRUVIR 4 HF DB,PRU.VIR,W,S,0,WS0_21,0,0,0,0,1/16/18
ILEMUC 9 HF DB,ILE.MUC,W,S,0,WS0_20,0,9,0,15,1/16/18
PRUPEN 22 HF DB,PRU.PEN,W,S,0,WS0_20,D,D,D,D,1/16/18
VIBACE10 HF DB,VIB.ACE,W,S,0,WS0_20,0,7,0,7,1/16/18
ACEPEN15 HF DB,ACE.PEN,W,S,0,WS0_2,0,15,0,0,1/16/18
COMPER 8 HF DB,COM.PER,W,S,0,WS0_2,0,0,0,0,1/16/18
PRUVIR 6 HF DB,PRU.VIR,W,S,0,WS0_2,0,1,67,15,1/16/18
CORCOR16 HF,COR.COR,W,S,0,WS0_19,0,0,0,0,1/16/18
PRUPEN 23 HF DB,PRU.PEN,W,S,0,WS0_19,0,0,0,0,1/16/18
PRUVIR 6 HF DB,PRU.VIR,W,S,0,WS0_19,0,0,0,0,1/16/18
ACESAC18 HF DB,ACE.SAC,W,S,0,WS0_18,0,0,0,0,1/16/18
ILEMUC 10 HF DB,ILE.MUC,W,S,0,WS0_18,63-M,15,69-M,15,1/16/18
VIBACE02 HF DB,VIB.ACE,W,S,0,WS0_18,0,0,0,7,1/16/18
ACEPEN19 HF DB,ACE.PEN,W,S,0,WS0_17,0,9,0,0,1/16/18
ACERUB25 HF DB,ACE.RUB,W,S,0,WS0_17,0,0,0,0,1/16/18
PRUPEN 24 HF DB,PRU.PEN,W,S,0,WS0_17,0,15,0,17,1/16/18
COMPER 3 HF DB,COM.PER,W,S,0,WS0_16,0,0,0,0,1/16/18
VACCOR 2 HF DB,VAC.COR,W,S,0,WS0_16,D,D,D,D,1/16/18
VIBACE02 HF DB,VIB.ACE,W,S,0,WS0_16,0,0,0,0,1/16/18
ACERUB26 HF DB,ACE.RUB,W,S,0,WS0_15,0,0,0,0,1/16/18
COMPER 8 HF DB,COM.PER,W,S,0,WS0_15,0,0,0,0,1/16/18
PRUVIR 6 HF DB,PRU.VIR,W,S,0,WS0_15,0,0,0,0,1/16/18
ACESAC13 HF DB,ACE.SAC,W,S,0,WS0_14,0,0,0,0,1/16/18
PRUVIR 4 HF DB,PRU.VIR,W,S,0,WS0_14,0,0,0,15,1/16/18
VACCOR 1 HF DB,VAC.COR,W,S,0,WS0_14,D,D,D,D,1/16/18
ACESAC18 HF DB,ACE.SAC,W,S,0,WS0_13,0,0,0,0,1/16/18
BETALL25 HF DB,BET.ALL,W,S,0,WS0_13,0,11,0,0,1/16/18
CORCOR07_HF,COR.COR,W,S,0,WS0_13,0,0,0,0,1/16/18
ACERUB23 HF DB,ACE.RUB,W,S,0,WS0_12,0,0,0,0,1/16/18
BETALL33 HF DB,BET.ALL,W,S,0,WS0_12,0,0,0,0,1/16/18
PRUPEN 24 HF DB,PRU.PEN,W,S,0,WS0_12,D,D,D,D,1/16/18
COMPER 6 HF DB,COM.PER,W,S,0,WS0_11,0,0,0,0,1/16/18
CORCOR14 HF DB,COR.COR,W,S,0,WS0_11,0,lost,0,0,1/16/18
ILEMUC 10 HF DB,ILE.MUC,W,S,0,WS0_11,67-M,15,0,1,1/16/18
ACEPEN14 HF DB,ACE.PEN,W,S,0,WS0_10,0,0,0,0,1/16/18
ILEMUC 12 HF DB,ILE.MUC,W,S,0,WS0_10,15,60-M,0,9,1/16/18
VIBACE07 HF DB,VIB.ACE,W,S,0,WS0_10,0,0,0,0,1/16/18
ACERUB29 HF DB,ACE.RUB,W,S,0,WS0_1,0,0,0,0,1/16/18
CORCOR08_HF,COR.COR,W,S,0,WS0_1,0,0,0,0,1/16/18
VACCOR 11 HF DB,VAC.COR,W,S,0,WS0_1,"69,9",NA,"69,9",15,1/16/18
ACERUB22 HF DB,ACE.RUB,W,L,0,WL0_9,0,0,0,0,1/16/18
BETALL25 HF DB,BET.ALL,W,L,0,WL0_9,0,11,0,11,1/16/18
ILEMUC 13 HF DB,ILE.MUC,W,L,0,WL0_9,0,0,0,0,1/16/18
ACERUB25 HF DB,ACE.RUB,W,L,0,WL0_8,0,0,0,0,1/16/18
CORCOR06 HF,COR.COR,W,L,0,WL0_8,0,0,0,0,1/16/18
ILEMUC 9 HF DB,ILE.MUC,W,L,0,WL0_8,0,0,0,0,1/16/18
PRUPEN 23 HF DB,PRU.PEN,W,L,0,WL0_7,0,15,0,0,1/16/18
PRUVIR 5 HF DB,PRU.VIR,W,L,0,WL0_7,0,15,0,15,1/16/18
VIBACE04 HF DB,VIB.ACE,W,L,0,WL0_7,0,9,0,0,1/16/18
PRUVIR 7 HF DB,PRU.VIR,W,L,0,WL0_6,0,0,0,0,1/16/18
VACCOR 1 HF DB,VAC.COR,W,L,0,WL0_6,69,15,69,11,1/16/18
VIBACE02 HF DB,VIB.ACE,W,L,0,WL0_6,0,0,0,0,1/16/18
ACESAC12 HF DB,ACE.SAC,W,L,0,WL0_5,0,0,0,0,1/16/18
BETALL26 HF DB,BET.ALL,W,L,0,WL0_5,0,0,0,9,1/16/18
ILEMUC 13 HF DB,ILE.MUC,W,L,0,WL0_5,0,0,0,0,1/16/18
CORCOR 16 HF DB,COR.COR,W,L,0,WL0_4,0,0,0,0,1/16/18
ILEVER01 HF DB,ILE.VER,W,L,0,WL0_4,0,15,0,15,1/16/18
VIBACE HF9 DB,VIB.ACE,W,L,0,WL0_4,0,0,0,0,1/16/18
COMPER 8 HF DB,COM.PER,W,L,0,WL0_3,0,15,0,15,1/16/18
ILEVER08 HF DB,ILE.VER,W,L,0,WL0_3,0,15,0,15,1/16/18
VIBACE08 HF DB,VIB.ACE,W,L,0,WL0_3,0,0,0,0,1/16/18
CORCOR 16 HF DB,COR.COR,W,L,0,WL0_24,0,0,0,0,1/16/18
ILEVER01 HF DB,ILE.VER,W,L,0,WL0_24,0,15,0,15,1/16/18
PRUVIR 4 HF DB,PRU.VIR,W,L,0,WL0_24,0,0,0,0,1/16/18
CORCOR 16 HF DB,COR.COR,W,L,0,WL0_23,0,0,0,0,1/16/18
PRUPEN 26 HF DB,PRU.PEN,W,L,0,WL0_23,0,11,0,15,1/16/18
VACCOR 6 HF DB,VAC.COR,W,L,0,WL0_23,NA,0,NA,0,1/16/18
ACEPEN14 HF DB,ACE.PEN,W,L,0,WL0_22,0,0,0,0,1/16/18
ACESAC13 HF DB,ACE.SAC,W,L,0,WL0_22,0,0,0,0,1/16/18
COMPER ? HF DB,COM.PER,W,L,0,WL0_22,0,0,51-F,7,1/16/18
ACEPEN17 HF DB,ACE.PEN,W,L,0,WL0_21,0,0,0,0,1/16/18
ACESAC16 HF DB,ACE.SAC,W,L,0,WL0_21,0,0,0,0,1/16/18
ILEMUC 11 HF DB,ILE.MUC,W,L,0,WL0_21,0,0,0,0,1/16/18
ACEPEN15 HF DB,ACE.PEN,W,L,0,WL0_20,0,0,,0,1/16/18
ACERUB25 HF DB,ACE.RUB,W,L,0,WL0_20,0,0,0,0,1/16/18
PRUPEN 21 HF DB,PRU.PEN,W,L,0,WL0_20,NA,NA,0,17,1/16/18
ACEPEN17 HF DB,ACE.PEN,W,L,0,WL0_2,0,0,0,0,1/16/18
PRUPEN 23 HF DB,PRU.PEN,W,L,0,WL0_2,0,11,0,0,1/16/18
PRUVIR 6 HF DB,PRU.VIR,W,L,0,WL0_2,0,0,0,0,1/16/18
ACESAC17 HF DB,ACE.SAC,W,L,0,WL0_19,0,0,0,0,1/16/18
ILEMUC 10 HF DB,ILE.MUC,W,L,0,WL0_19,0,0,0,0,1/16/18
