"","s_id","locale","lon","lat","alt","plant_id","cult_id","year","flower","leaf","offset","taxa"
"20398","3311","47.8,9.31667","9.31667","47.8","600","106","20","2002",112,93,-19,"Betula pendula"
"20399","3317","47.7667,9.31667","9.31667","47.7667","440","106","20","2002",100,98,-2,"Betula pendula"
"20400","3325","48.1167,8.25","8.25","48.1167","820","106","20","2002",120,112,-8,"Betula pendula"
"20401","3328","47.7167,8.18333","8.18333","47.7167","920","106","20","2002",118,102,-16,"Betula pendula"
"20402","3331","47.6333,8.15","8.15","47.6333","485","106","20","2002",90,83,-7,"Betula pendula"
"20403","3332","47.7167,8.43333","8.43333","47.7167","450","106","20","2002",125,115,-10,"Betula pendula"
"20404","3340","48.2833,8.08333","8.08333","48.2833","220","106","20","2002",96,94,-2,"Betula pendula"
"20405","3343","48.3833,8.28333","8.28333","48.3833","420","106","20","2002",100,108,8,"Betula pendula"
"20406","3346","48.2833,8.85","8.85","48.2833","520","106","20","2002",92,91,-1,"Betula pendula"
"20407","3349","48.2167,8.96667","8.96667","48.2167","650","106","20","2002",117,109,-8,"Betula pendula"
"20408","3351","48.2,8.88333","8.88333","48.2","840","106","20","2002",114,119,5,"Betula pendula"
"20409","3354","48.2,9.76667","9.76667","48.2","520","106","20","2002",99,101,2,"Betula pendula"
"20410","3360","48.0167,9.65","9.65","48.0167","570","106","20","2002",120,112,-8,"Betula pendula"
"20411","3364","48.7667,8.58333","8.58333","48.7667","400","106","20","2002",111,104,-7,"Betula pendula"
"20412","3366","48.65,8.78333","8.78333","48.65","450","106","20","2002",103,101,-2,"Betula pendula"
"20413","3369","48.6333,8.63333","8.63333","48.6333","630","106","20","2002",110,109,-1,"Betula pendula"
"20414","3377","48.75,8.55","8.55","48.75","600","106","20","2002",113,109,-4,"Betula pendula"
"20415","3378","48.2833,9.71667","9.71667","48.2833","510","106","20","2002",106,115,9,"Betula pendula"
"20416","3381","48.35,9.81667","9.81667","48.35","560","106","20","2002",102,98,-4,"Betula pendula"
"20417","3388","48.4667,8.43333","8.43333","48.4667","650","106","20","2002",118,111,-7,"Betula pendula"
"20418","3389","48.45,8.4","8.4","48.45","800","106","20","2002",120,115,-5,"Betula pendula"
"20419","3390","48.4167,8.46667","8.46667","48.4167","670","106","20","2002",140,110,-30,"Betula pendula"
"20420","3392","48.4167,8.5","8.5","48.4167","600","106","20","2002",98,113,15,"Betula pendula"
"20421","3396","48.3167,9.06667","9.06667","48.3167","630","106","20","2002",141,128,-13,"Betula pendula"
"20422","3400","48.45,8.68333","8.68333","48.45","560","106","20","2002",102,105,3,"Betula pendula"
"20423","3417","47.7667,9.53333","9.53333","47.7667","510","106","20","2002",91,102,11,"Betula pendula"
"20424","3418","47.9333,9.75","9.75","47.9333","590","106","20","2002",96,103,7,"Betula pendula"
"20425","3422","48.4,9.2","9.2","48.4","800","106","20","2002",115,118,3,"Betula pendula"
"20426","3426","48.4833,9.41667","9.41667","48.4833","460","106","20","2002",105,101,-4,"Betula pendula"
"20427","3434","48.3,8.56667","8.56667","48.3","640","106","20","2002",98,99,1,"Betula pendula"
"20428","3435","48.1667,8.63333","8.63333","48.1667","600","106","20","2002",120,116,-4,"Betula pendula"
"20429","3438","47.9333,9.55","9.55","47.9333","580","106","20","2002",115,113,-2,"Betula pendula"
"20430","3439","48.0833,9.36667","9.36667","48.0833","610","106","20","2002",113,112,-1,"Betula pendula"
"20431","3441","48.1833,9.5","9.5","48.1833","530","106","20","2002",102,109,7,"Betula pendula"
"20432","3450","48.1833,9.28333","9.28333","48.1833","810","106","20","2002",137,123,-14,"Betula pendula"
"20433","3451","48.0667,9.18333","9.18333","48.0667","620","106","20","2002",114,113,-1,"Betula pendula"
"20434","3452","48.0167,9.25","9.25","48.0167","590","106","20","2002",115,112,-3,"Betula pendula"
"20435","3464","48.4167,9.05","9.05","48.4167","480","106","20","2002",86,93,7,"Betula pendula"
"20436","3469","48.5333,9.05","9.05","48.5333","340","106","20","2002",124,105,-19,"Betula pendula"
"20437","3478","48.75,8.81667","8.81667","48.75","610","106","20","2002",110,114,4,"Betula pendula"
"20438","3482","47.7333,12.8833","12.8833","47.7333","480","106","20","2002",92,98,6,"Betula pendula"
"20439","3484","48.4,11.7333","11.7333","48.4","450","106","20","2002",106,103,-3,"Betula pendula"
"20440","3486","48.05,10.8833","10.8833","48.05","590","106","20","2002",100,98,-2,"Betula pendula"
"20441","3491","48.1167,11.5167","11.5167","48.1167","535","106","20","2002",108,102,-6,"Betula pendula"
"20442","3492","47.8667,12.1333","12.1333","47.8667","440","106","20","2002",100,96,-4,"Betula pendula"
"20443","3498","48.5833,11.0833","11.0833","48.5833","410","106","20","2002",88,93,5,"Betula pendula"
"20444","3501","48.15,12.8333","12.8333","48.15","380","106","20","2002",95,93,-2,"Betula pendula"
"20446","3510","47.7833,12","12","47.7833","520","106","20","2002",135,121,-14,"Betula pendula"
"20447","3513","47.85,12.0667","12.0667","47.85","480","106","20","2002",99,96,-3,"Betula pendula"
"20448","3515","47.7167,11.4167","11.4167","47.7167","620","106","20","2002",108,106,-2,"Betula pendula"
"20449","3516","47.6833,11.5667","11.5667","47.6833","680","106","20","2002",114,97,-17,"Betula pendula"
"20450","3520","47.6333,13","13","47.6333","550","106","20","2002",123,116,-7,"Betula pendula"
"20451","3526","48.3833,11.4167","11.4167","48.3833","470","106","20","2002",110,101,-9,"Betula pendula"
"20452","3533","48.0333,11.9","11.9","48.0333","550","106","20","2002",98,94,-4,"Betula pendula"
"20453","3534","48.05,11.95","11.95","48.05","530","106","20","2002",94,105,11,"Betula pendula"
"20454","3540","48.2833,11.8333","11.8333","48.2833","490","106","20","2002",113,100,-13,"Betula pendula"
"20455","3543","48.5167,11.7667","11.7667","48.5167","500","106","20","2002",99,98,-1,"Betula pendula"
"20456","3545","48.4667,11.9333","11.9333","48.4667","420","106","20","2002",95,101,6,"Betula pendula"
"20457","3549","48.1333,11.3667","11.3667","48.1333","540","106","20","2002",117,117,0,"Betula pendula"
"20458","3558","47.45,11.2667","11.2667","47.45","910","106","20","2002",121,112,-9,"Betula pendula"
"20459","3562","48.7833,11.6","11.6","48.7833","360","106","20","2002",110,100,-10,"Betula pendula"
"20460","3563","48.7833,11.2833","11.2833","48.7833","410","106","20","2002",107,96,-11,"Betula pendula"
"20461","3565","47.95,11.1","11.1","47.95","550","106","20","2002",91,85,-6,"Betula pendula"
"20462","3578","47.8667,12.7167","12.7167","47.8667","610","106","20","2002",100,108,8,"Betula pendula"
"20463","3579","47.95,12.9333","12.9333","47.95","400","106","20","2002",89,91,2,"Betula pendula"
"20464","3585","48.0667,12.7667","12.7667","48.0667","390","106","20","2002",98,104,6,"Betula pendula"
"20465","3589","47.65,11.75","11.75","47.65","790","106","20","2002",127,124,-3,"Betula pendula"
"20466","3601","48.35,12.45","12.45","48.35","460","106","20","2002",89,97,8,"Betula pendula"
"20467","3605","48.0333,11.5167","11.5167","48.0333","540","106","20","2002",108,104,-4,"Betula pendula"
"20468","3606","48.1167,11.7333","11.7333","48.1167","540","106","20","2002",109,111,2,"Betula pendula"
"20469","3617","48.6,11.6333","11.6333","48.6","410","106","20","2002",98,98,0,"Betula pendula"
"20470","3618","47.75,12.1167","12.1167","47.75","510","106","20","2002",94,93,-1,"Betula pendula"
"20471","3625","47.7333,10.7833","10.7833","47.7333","750","106","20","2002",130,122,-8,"Betula pendula"
"20472","3630","47.8333,10.8","10.8","47.8333","830","106","20","2002",118,107,-11,"Betula pendula"
"20473","3631","47.8167,10.9","10.9","47.8167","710","106","20","2002",123,113,-10,"Betula pendula"
"20474","3632","48.45,11.35","11.35","48.45","530","106","20","2002",105,94,-11,"Betula pendula"
"20475","3633","48.6333,11.3167","11.3167","48.6333","420","106","20","2002",110,111,1,"Betula pendula"
"20476","3642","48,11.1667","11.1667","48","560","106","20","2002",106,104,-2,"Betula pendula"
"20477","3645","48,11.3333","11.3333","48","590","106","20","2002",118,111,-7,"Betula pendula"
"20478","3659","47.8167,12.65","12.65","47.8167","610","106","20","2002",98,93,-5,"Betula pendula"
"20479","3663","48.0333,12.55","12.55","48.0333","500","106","20","2002",117,109,-8,"Betula pendula"
"20480","3669","47.9833,12.1333","12.1333","47.9833","480","106","20","2002",126,111,-15,"Betula pendula"
"20481","3682","47.7167,11.15","11.15","47.7167","660","106","20","2002",110,106,-4,"Betula pendula"
"20482","3683","47.8667,11.15","11.15","47.8667","550","106","20","2002",92,86,-6,"Betula pendula"
"20483","3693","48.8333,12.9667","12.9667","48.8333","310","106","20","2002",96,97,1,"Betula pendula"
"20484","3694","48.8833,12.6","12.6","48.8833","330","106","20","2002",117,105,-12,"Betula pendula"
"20485","3701","49.0667,12.6167","12.6167","49.0667","530","106","20","2002",88,101,13,"Betula pendula"
"20486","3703","48.85,13.15","13.15","48.85","450","106","20","2002",102,95,-7,"Betula pendula"
"20487","3705","48.8167,12.8","12.8","48.8167","320","106","20","2002",112,96,-16,"Betula pendula"
"20488","3707","48.65,12.5667","12.5667","48.65","350","106","20","2002",90,105,15,"Betula pendula"
"20489","3723","48.85,13.3333","13.3333","48.85","560","106","20","2002",112,101,-11,"Betula pendula"
"20490","3733","48.4,13.3167","13.3167","48.4","320","106","20","2002",107,87,-20,"Betula pendula"
"20491","3737","48.8167,11.85","11.85","48.8167","370","106","20","2002",115,100,-15,"Betula pendula"
"20492","3738","48.9333,11.8667","11.8667","48.9333","480","106","20","2002",98,96,-2,"Betula pendula"
"20493","3741","48.9,12.0167","12.0167","48.9","380","106","20","2002",118,111,-7,"Betula pendula"
"20494","3744","49.1333,12.7333","12.7333","49.1333","480","106","20","2002",102,101,-1,"Betula pendula"
"20495","3750","48.5833,12.1833","12.1833","48.5833","390","106","20","2002",103,98,-5,"Betula pendula"
"20496","3751","48.6167,12.2","12.2","48.6167","400","106","20","2002",102,102,0,"Betula pendula"
"20497","3753","48.6333,12.35","12.35","48.6333","370","106","20","2002",98,101,3,"Betula pendula"
"20498","3755","48.5667,11.75","11.75","48.5667","450","106","20","2002",102,112,10,"Betula pendula"
"20499","3759","48.7333,12.3","12.3","48.7333","400","106","20","2002",76,91,15,"Betula pendula"
"20500","3773","48.4833,13.4333","13.4333","48.4833","310","106","20","2002",98,95,-3,"Betula pendula"
"20501","3775","48.3,13.15","13.15","48.3","340","106","20","2002",115,110,-5,"Betula pendula"
"20502","3777","48.4333,13.0167","13.0167","48.4333","360","106","20","2002",112,108,-4,"Betula pendula"
"20503","3778","48.3333,13.1167","13.1167","48.3333","380","106","20","2002",80,79,-1,"Betula pendula"
"20504","3781","48.4,13","13","48.4","400","106","20","2002",97,96,-1,"Betula pendula"
"20505","3783","48.9333,13.2","13.2","48.9333","600","106","20","2002",122,124,2,"Betula pendula"
"20506","3784","48.9833,13.3","13.3","48.9833","620","106","20","2002",126,120,-6,"Betula pendula"
"20507","3786","48.9667,13.1333","13.1333","48.9667","560","106","20","2002",168,113,-55,"Betula pendula"
"20509","3798","49.0833,12.8833","12.8833","49.0833","430","106","20","2002",103,106,3,"Betula pendula"
"20511","3804","48.45,12.35","12.35","48.45","440","106","20","2002",111,97,-14,"Betula pendula"
"20512","3808","48.55,13.2333","13.2333","48.55","360","106","20","2002",102,97,-5,"Betula pendula"
"20513","3824","48.75,13.8167","13.8167","48.75","720","106","20","2002",113,104,-9,"Betula pendula"
"20514","3827","48.75,13.5167","13.5167","48.75","440","106","20","2002",109,102,-7,"Betula pendula"
"20515","3837","49.3333,12.1167","12.1167","49.3333","360","106","20","2002",92,91,-1,"Betula pendula"
"20516","3846","49.6,11.75","11.75","49.6","460","106","20","2002",107,102,-5,"Betula pendula"
"20517","3849","49.6167,11.8167","11.8167","49.6167","400","106","20","2002",96,100,4,"Betula pendula"
"20518","3852","49.0333,11.4833","11.4833","49.0333","370","106","20","2002",100,114,14,"Betula pendula"
"20519","3858","49.1667,11.9667","11.9667","49.1667","340","106","20","2002",110,103,-7,"Betula pendula"
"20520","3860","49.2667,11.9167","11.9167","49.2667","360","106","20","2002",135,102,-33,"Betula pendula"
"20521","3865","49.3167,12.85","12.85","49.3167","400","106","20","2002",107,101,-6,"Betula pendula"
"20522","3866","49.2167,12.7667","12.7667","49.2167","480","106","20","2002",115,107,-8,"Betula pendula"
"20523","3876","49.8667,11.9","11.9","49.8667","460","106","20","2002",114,112,-2,"Betula pendula"
"20524","3877","49.95,12.0333","12.0333","49.95","620","106","20","2002",126,121,-5,"Betula pendula"
"20525","3884","49.1667,11.45","11.45","49.1667","400","106","20","2002",113,98,-15,"Betula pendula"
"20526","3891","49.3167,12.3","12.3","49.3167","440","106","20","2002",107,105,-2,"Betula pendula"
"20527","3893","49.8333,12.05","12.05","49.8333","500","106","20","2002",115,120,5,"Betula pendula"
"20528","3895","49.5833,12.15","12.15","49.5833","390","106","20","2002",108,104,-4,"Betula pendula"
"20529","3897","49.7167,12.1833","12.1833","49.7167","410","106","20","2002",109,102,-7,"Betula pendula"
"20530","3911","49.1,11.8167","11.8167","49.1","460","106","20","2002",103,105,2,"Betula pendula"
"20531","3914","49.05,11.9167","11.9167","49.05","450","106","20","2002",113,109,-4,"Betula pendula"
"20532","3915","49.05,11.8833","11.8833","49.05","390","106","20","2002",114,112,-2,"Betula pendula"
"20533","3918","49.2167,11.7667","11.7667","49.2167","510","106","20","2002",123,113,-10,"Betula pendula"
"20534","3927","48.9667,12.0833","12.0833","48.9667","400","106","20","2002",98,92,-6,"Betula pendula"
"20535","3930","49.0167,11.9333","11.9333","49.0167","400","106","20","2002",117,108,-9,"Betula pendula"
"20536","3934","49.0667,12.0167","12.0167","49.0667","430","106","20","2002",103,96,-7,"Betula pendula"
"20538","3937","48.9167,12.4333","12.4333","48.9167","330","106","20","2002",111,109,-2,"Betula pendula"
"20539","3939","49.0333,12.25","12.25","49.0333","325","106","20","2002",95,97,2,"Betula pendula"
"20540","3940","48.9833,12.2","12.2","48.9833","332","106","20","2002",112,106,-6,"Betula pendula"
"20541","3945","48.9,11.6167","11.6167","48.9","400","106","20","2002",99,104,5,"Betula pendula"
"20542","3959","49.5333,11.6833","11.6833","49.5333","420","106","20","2002",111,107,-4,"Betula pendula"
"20543","3963","49.95,12.2833","12.2833","49.95","550","106","20","2002",115,113,-2,"Betula pendula"
"20544","3967","49.7833,12.3167","12.3167","49.7833","600","106","20","2002",123,120,-3,"Betula pendula"
"20545","3974","49.9167,12.3833","12.3833","49.9167","530","106","20","2002",132,114,-18,"Betula pendula"
"20546","3978","49.6333,12.2667","12.2667","49.6333","450","106","20","2002",124,119,-5,"Betula pendula"
"20547","3981","49.65,12.2667","12.2667","49.65","520","106","20","2002",100,103,3,"Betula pendula"
"20548","3982","49.55,12.4167","12.4167","49.55","630","106","20","2002",120,115,-5,"Betula pendula"
"20549","3983","49.6167,12.35","12.35","49.6167","570","106","20","2002",122,115,-7,"Betula pendula"
"20550","3984","49.3167,12.75","12.75","49.3167","420","106","20","2002",95,100,5,"Betula pendula"
"20551","3986","49.4333,12.5833","12.5833","49.4333","530","106","20","2002",121,113,-8,"Betula pendula"
"20552","3987","49.3833,12.7167","12.7167","49.3833","520","106","20","2002",110,103,-7,"Betula pendula"
"20553","3990","49.9667,11.5667","11.5667","49.9667","365","106","20","2002",102,94,-8,"Betula pendula"
"20554","3991","50.2667,10.9667","10.9667","50.2667","300","106","20","2002",99,104,5,"Betula pendula"
"20555","3993","50.3167,11.9167","11.9167","50.3167","500","106","20","2002",123,114,-9,"Betula pendula"
"20556","3995","50,12.0833","12.0833","50","530","106","20","2002",110,98,-12,"Betula pendula"
"20557","3997","50.1667,12.1333","12.1333","50.1667","540","106","20","2002",125,119,-6,"Betula pendula"
"20558","4008","49.9167,11.0167","11.0167","49.9167","310","106","20","2002",95,92,-3,"Betula pendula"
"20559","4013","49.7833,10.7","10.7","49.7833","300","106","20","2002",121,118,-3,"Betula pendula"
"20560","4015","49.8667,11","11","49.8667","290","106","20","2002",106,98,-8,"Betula pendula"
"20561","4027","49.9833,11.8333","11.8333","49.9833","659","106","20","2002",117,115,-2,"Betula pendula"
"20562","4039","50.3667,10.8","10.8","50.3667","340","106","20","2002",120,107,-13,"Betula pendula"
"20563","4044","50.3,11.0333","11.0333","50.3","350","106","20","2002",120,77,-43,"Betula pendula"
"20564","4045","50.2667,11.15","11.15","50.2667","380","106","20","2002",88,101,13,"Betula pendula"
"20565","4046","50.2167,11.1333","11.1333","50.2167","330","106","20","2002",86,100,14,"Betula pendula"
"20566","4052","49.7833,11.1833","11.1833","49.7833","290","106","20","2002",122,99,-23,"Betula pendula"
"20567","4054","49.9333,11.2833","11.2833","49.9333","400","106","20","2002",125,108,-17,"Betula pendula"
"20568","4057","49.8167,11.2167","11.2167","49.8167","320","106","20","2002",108,94,-14,"Betula pendula"
"20569","4060","49.6667,11.1","11.1","49.6667","345","106","20","2002",93,91,-2,"Betula pendula"
"20570","4065","49.7,10.8167","10.8167","49.7","270","106","20","2002",92,91,-1,"Betula pendula"
"20571","4067","49.75,10.7167","10.7167","49.75","290","106","20","2002",88,92,4,"Betula pendula"
"20572","4070","50.2667,11.85","11.85","50.2667","550","106","20","2002",121,115,-6,"Betula pendula"
"20573","4076","50.2,11.2667","11.2667","50.2","300","106","20","2002",118,105,-13,"Betula pendula"
"20574","4080","50.3667,11.5167","11.5167","50.3667","590","106","20","2002",120,118,-2,"Betula pendula"
