"specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass"
"mexicana",23732371,"Harvard",1910,3,24,"1910-03-24","Texas","victoria ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732371",NA,NA,"county_centroid"
"mexicana",13503062,"TEX",1992,3,30,"1992-03-30","Texas","llano","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13503062",-98.6899739087057,30.7005862171213,"county_centroid"
"mexicana",23732370,"Harvard",1910,3,23,"1910-03-23","Texas","victoria ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732370",NA,NA,"county_centroid"
"mexicana",7188944,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188944",NA,NA,"county_centroid"
"mexicana",10246801,"APCR",NA,NA,NA,"","Arkansas","pope","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10246801",-93.0333960172532,35.4408190819314,"county_centroid"
"mexicana",7198142,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7198142",NA,NA,"county_centroid"
"mexicana",16919986,"NCU",NA,NA,NA,"","Alabama","morgan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16919986",-86.84793577314,34.4579999404781,"county_centroid"
"mexicana",5465768,"EKY",1996,5,25,"1996-05-25","Virginia","patrick","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465768",-80.3015961090418,36.6843786956839,"county_centroid"
"mexicana",23732220,"Harvard",1937,8,27,"1937-08-27","Oklahoma","comanche ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732220",NA,NA,"county_centroid"
"mexicana",12595677,"EKY",1980,6,14,"1980-06-14","Kentucky","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12595677",-84.8770812037364,38.2296242127311,"county_centroid"
"mexicana",21186199,"ANHC",2005,4,23,"2005-04-23","Arkansas","Saline","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21186199",-92.76033,34.61166,"geo_referenced"
"mexicana",22620197,"KANU",1975,5,12,"1975-05-12","Kansas","McPherson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620197",-97.42753,38.41653,"geo_referenced"
"mexicana",23732274,"Harvard",1909,3,22,"1909-03-22","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732274",NA,NA,"county_centroid"
"mexicana",13507689,"TEX",2007,3,9,"2007-03-09","Texas","coryell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13507689",-97.8055564674359,31.3927484747497,"county_centroid"
"mexicana",10248420,"HXC",1973,6,27,"1973-06-27","Arkansas","Clay","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10248420",-90.323037,36.405114,"geo_referenced"
"mexicana",11405717,"UCAC",1990,5,21,"1990-05-21","Arkansas","perry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11405717",-92.9415163009449,34.9423457912257,"county_centroid"
"mexicana",20562459,"EKY",NA,NA,NA,"2018-04-26","Kentucky","Powell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20562459",-83.69081,37.84771,"geo_referenced"
"mexicana",5706288,"LSU",1938,7,26,"1938-07-26","Louisiana","natchitoches","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5706288",-93.0918693637682,31.726678932873,"county_centroid"
"mexicana",16920073,"NCU",NA,NA,NA,"","Mississippi","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920073",NA,NA,"county_centroid"
"mexicana",12877102,"UARK",NA,NA,NA,"","Arkansas","hot spring","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877102",-92.9384466993522,34.3223661057806,"county_centroid"
"mexicana",15837909,"FLAS",NA,NA,NA,"","Florida","alachua","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15837909",-82.3577509977993,29.6691779326888,"county_centroid"
"mexicana",13449661,"LL",1945,6,20,"1945-06-20","Texas","dallas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13449661",-96.7794608509167,32.7674282217554,"county_centroid"
"mexicana",23732367,"Harvard",1916,3,30,"1916-03-30","Texas","wilson ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732367",NA,NA,"county_centroid"
"mexicana",23732380,"Harvard",1910,0,0,"1910-00-00","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732380",NA,NA,"county_centroid"
"mexicana",23732351,"Harvard",1872,4,10,"1872-04-10","Texas","harris ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732351",NA,NA,"county_centroid"
"mexicana",25120304,"SAT",1986,3,4,"1986-03-04","Texas","mclennan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25120304",-97.2016859518196,31.558073292806,"county_centroid"
"mexicana",12911165,"UARK",1987,3,11,"1987-03-11","Arkansas","prairie","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911165",-91.5538506344373,34.8317376085571,"county_centroid"
"mexicana",16080453,"FLAS",2012,7,10,"2012-07-10","Texas","mason","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080453",-99.2422906128971,30.7128872295542,"county_centroid"
"mexicana",9787096,"VSC",1988,3,12,"1988-03-12","Arkansas","ouachita ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9787096",NA,NA,"county_centroid"
"mexicana",23732226,"Harvard",1914,6,26,"1914-06-26","Oklahoma","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732226",NA,NA,"county_centroid"
"mexicana",23732405,"Harvard",1910,3,28,"1910-03-28","Texas","comal ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732405",NA,NA,"county_centroid"
"mexicana",12877135,"UARK",NA,NA,NA,"","Arkansas","logan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877135",-93.7242869754685,35.2106323256837,"county_centroid"
"mexicana",16919962,"NCU",NA,NA,NA,"","Alabama","lamar","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16919962",-88.0979565231911,33.7817036765654,"county_centroid"
"mexicana",23732167,"Harvard",NA,NA,NA,"","Missouri","ozark ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732167",NA,NA,"county_centroid"
"mexicana",23732313,"Harvard",1910,3,10,"1910-03-10","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732313",NA,NA,"county_centroid"
"mexicana",5465881,"EKY",2006,4,26,"2006-04-26","Kentucky","spencer","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465881",-85.3233300135984,38.0270740634332,"county_centroid"
"mexicana",26394342,"TAC",NA,NA,NA,"2007-05-07","Texas","Erath","https://midwestherbaria.org/portal/collections/individual/index.php?occid=26394342",-98.210033,32.24815,"geo_referenced"
"mexicana",19212160,"UCHT",NA,NA,NA,"","Missouri","oregon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19212160",-91.4172082481006,36.6844190097077,"county_centroid"
"mexicana",21268920,"UAM",1987,3,12,"1987-03-12","Arkansas","drew","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268920",-91.7233153302248,33.5863951559028,"county_centroid"
"mexicana",16920067,"NCU",NA,NA,NA,"","Louisiana","winn","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920067",-92.6347222194446,31.946807978739,"county_centroid"
"mexicana",16920088,"NCU",NA,NA,NA,"","Mississippi","lauderdale","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16920088",-88.6610476538331,32.4052168725418,"county_centroid"
"mexicana",11405576,"UCAC",1974,6,NA,"1974-06-00","Arkansas","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11405576",-93.8983096337508,35.5054675778763,"county_centroid"
"mexicana",12876989,"UARK",1978,10,21,"1978-10-21","Arkansas","arkansas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12876989",-91.3733486189687,34.2966905705236,"county_centroid"
"mexicana",5894920,"MISS",1967,7,13,"1967-07-13","Mississippi","lawrence","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894920",-90.1155275926939,31.5581025847478,"county_centroid"
"mexicana",5465851,"EKY",2000,6,15,"2000-06-15","Kentucky","clinton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5465851",-85.1378647079763,36.7298368722957,"county_centroid"
"mexicana",7198153,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7198153",NA,NA,"county_centroid"
"mexicana",9176758,"LSU",1983,3,26,"1983-03-26","Louisiana","cameron","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176758",-93.1890201655091,29.8903833808089,"county_centroid"
"mexicana",16080356,"FLAS",2012,4,7,"2012-04-07","Kansas","Sedgwick","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080356",-97.2678,37.7429,"geo_referenced"
"mexicana",23732348,"Harvard",NA,NA,NA,"","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732348",NA,NA,"county_centroid"
"mexicana",23732128,"Harvard",NA,NA,NA,"","Arkansas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732128",NA,NA,"county_centroid"
"mexicana",23732166,"Harvard",NA,NA,NA,"","Missouri","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732166",NA,NA,"county_centroid"
"mexicana",24635961,"NY",1946,4,6,"1946-04-06","Texas","Tarrant Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24635961",-97.460576,32.586118,"geo_referenced"
"mexicana",13573889,"TEX",1966,3,29,"1966-03-29","Texas","san saba","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573889",-98.8185401813059,31.1534750600888,"county_centroid"
"mexicana",11327035,"LSUS",1976,4,3,"1976-04-03","Louisiana","east baton rouge","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11327035",-91.0981440554658,30.5361795311602,"county_centroid"
"mexicana",11659097,"MUHW",NA,NA,NA,"","Arkansas","newton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11659097",-93.2204126887388,35.9112377950693,"county_centroid"
"mexicana",12877133,"UARK",NA,NA,NA,"","Arkansas","logan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12877133",-93.7242869754685,35.2106323256837,"county_centroid"
"mexicana",19397474,"USF",1983,3,10,"1983-03-10","Louisiana","caddo par.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19397474",NA,NA,"county_centroid"
"mexicana",23732237,"Harvard",1910,4,4,"1910-04-04","Texas","clay ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732237",NA,NA,"county_centroid"
"mexicana",22620204,"KANU",1957,7,25,"1957-07-25","Kansas","Lyon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620204",-95.99791,38.5502,"geo_referenced"
"mexicana",23732401,"Harvard",1917,5,5,"1917-05-05","Texas","san saba ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732401",NA,NA,"county_centroid"
"mexicana",16666952,"FSU",NA,NA,NA,"","Mississippi","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16666952",-90.46343596329,31.5391524955217,"county_centroid"
"mexicana",13497872,"TEX",1940,3,7,"1940-03-07","Texas","harris","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13497872",-95.4010569977123,29.8721701516355,"county_centroid"
"mexicana",16491707,"UOS",7,3,24,"2007-03-24","Tennessee","franklin","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16491707",-86.082836253713,35.1523206358792,"county_centroid"
"mexicana",22656719,"KANU",2006,4,6,"2006-04-06","Kansas","Anderson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22656719",-95.2526,38.1815,"geo_referenced"
"mexicana",12911698,"UARK",NA,NA,NA,"","Arkansas","yell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12911698",-93.413702711886,35.0045598183947,"county_centroid"
"mexicana",15838661,"FLAS",NA,NA,NA,"","Mississippi","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15838661",NA,NA,"county_centroid"
"mexicana",11535439,"LSU",1987,3,12,"1987-03-12","Arkansas","drew","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11535439",-91.7233153302248,33.5863951559028,"county_centroid"
"mexicana",25120773,"SAT",1986,2,25,"1986-02-25","Texas","mclennan","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25120773",-97.2016859518196,31.558073292806,"county_centroid"
"mexicana",23732248,"Harvard",1902,10,18,"1902-10-18","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732248",NA,NA,"county_centroid"
"mexicana",9176892,"LSU",1970,7,2,"1970-07-02","Louisiana","catahoula","https://midwestherbaria.org/portal/collections/individual/index.php?occid=9176892",-91.8492409058804,31.6660091252807,"county_centroid"
"mexicana",15369626,"NCU",1924,7,25,"1924-07-25","Alabama","winston","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369626",-87.3700359545126,34.1531492160645,"county_centroid"
"mexicana",11405889,"UCAC",2001,10,19,"2001-10-19","Arkansas","woodruff","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11405889",-91.2463927670546,35.1818548999331,"county_centroid"
"mexicana",23732383,"Harvard",1910,0,0,"1910-00-00","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732383",NA,NA,"county_centroid"
"mexicana",23732282,"Harvard",1911,8,10,"1911-08-10","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732282",NA,NA,"county_centroid"
"mexicana",5894916,"MISS",1964,3,21,"1964-03-21","Mississippi","Lafayette","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894916",-89.361477,34.22361,"geo_referenced"
"mexicana",23732283,"Harvard",NA,NA,NA,"","Texas","kendall ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732283",NA,NA,"county_centroid"
"mexicana",7198139,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7198139",NA,NA,"county_centroid"
"mexicana",17030505,"VDB",NA,NA,NA,"","Alabama","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17030505",NA,NA,"county_centroid"
"mexicana",7188943,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188943",NA,NA,"county_centroid"
"mexicana",7188958,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188958",NA,NA,"county_centroid"
"mexicana",7198160,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7198160",NA,NA,"county_centroid"
"mexicana",13573867,"TEX",1925,5,10,"1925-05-10","Texas","dallas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13573867",-96.7794608509167,32.7674282217554,"county_centroid"
"mexicana",4161779,"TTRS",1985,3,12,"1985-03-12","Mississippi","Leake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161779",-89.52503696,32.75218027,"geo_referenced"
"mexicana",23732369,"Harvard",1910,3,23,"1910-03-23","Texas","victoria ","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732369",NA,NA,"county_centroid"
"mexicana",23732079,"Harvard",NA,NA,NA,"","Arkansas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732079",NA,NA,"county_centroid"
"mexicana",23732325,"Harvard",1909,10,7,"1909-10-07","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732325",NA,NA,"county_centroid"
"mexicana",23732386,"Harvard",1910,0,0,"1910-00-00","Texas","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=23732386",NA,NA,"county_centroid"
"mexicana",7188936,"ILL",NA,NA,NA,"","","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188936",NA,NA,"county_centroid"
"mexicana",22620190,"KANU",1941,4,18,"1941-04-18","Kansas","Douglas","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620190",-95.26873,38.957,"geo_referenced"
