specificEpithet,id,institutionCode,year,month,day,eventDate,stateProvince,county,references,lon,lat,geoclass,flowers,fruit,leaves,bbch.f,bbch.v,flagged,note,flagged_question,question_note,entered_by,imput_date/GPS
nigra,21268909,UAM,1953,5,3,1953-05-03,Massachusetts,franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268909,-72.59140997,42.58310594,county_centroid,Y,N,Y,67,17,,,,,DB,
nigra,5132928,WIS,1931,5,9,1931-05-09,Wisconsin,vernon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5132928,-90.83504077,43.59520045,county_centroid,Y,N,Y,62,15,,,,,DB,
nigra,24113843,VT,1915,6,NA,1915-05-00,Vermont,Rutland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24113843,-73.12664,43.48474,geo_referenced,Y,N,Y,65,9,,,,,DB,date
nigra,5101567,WIS,1994,5,10,1994-05-10,Wisconsin,taylor,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5101567,-90.49278072,45.21524334,county_centroid,Y,N,Y,65,9,,,,,DB,
nigra,5054738,WIS,1950,8,24,1950-08-24,Wisconsin,chippewa,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5054738,-91.27709787,45.07505617,county_centroid,N,N,Y,,,,,,,DB,
nigra,11586810,IND,1912,4,24,1912-04-24,Indiana,Marion,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586810,-86.058848,39.74996,geo_referenced,Y,N,N,65,0,,,,,DB,
nigra,11586869,IND,1952,5,3,1952-05-03,Indiana,LaGrange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586869,-85.367503,41.550373,geo_referenced,Y,N,Y,65,17,,,,,DB,
nigra,20807973,UCHT,NA,NA,NA,,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20807973,-73.09515603,44.46173383,county_centroid,N,N,Y,,,,,,,DB,
nigra,11586954,IND,1933,5,13,1933-05-13,Vermont,Grand Isle,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586954,-73.305786,44.633964,geo_referenced,Y,N,Y,65,15,,,,,DB,
nigra,5000607,WIS,1922,7,13,1922-07-13,Wisconsin,vernon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5000607,-90.83504077,43.59520045,county_centroid,N,Y,Y,89,19,,,,,DB,
nigra,5013529,WIS,1943,8,22,1943-08-22,Wisconsin,douglas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5013529,-91.91977021,46.42630514,county_centroid,N,N,Y,,,,,,,DB,
nigra,24047220,VT,1895,8,14,1895-08-14,Vermont,Lamoille,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24047220,-72.68504,44.64796,geo_referenced,N,Y,Y,89,19,,,,,DB,
nigra,4984606,WIS,1969,5,3,1969-05-03,Wisconsin,waukesha,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4984606,-88.30065305,43.01909719,county_centroid,Y,N,Y,65,7,,,,,DB,
nigra,4997222,WIS,1991,5,9,1991-05-09,Wisconsin,menominee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4997222,-88.70651728,45.0058129,county_centroid,Y,N,N,65,0,,,,,DB,
nigra,5163943,WIS,1976,5,1,1976-05-01,Wisconsin,marquette,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5163943,-89.39315236,43.82004321,county_centroid,Y,N,N,65,0,,,,,DB,
nigra,11586899,IND,1918,8,6,1918-08-06,Indiana,Blackford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586899,-85.2773,40.526715,geo_referenced,N,N,Y,,,,,,,DB,
nigra,11587004,IND,1914,5,21,1914-05-21,Connecticut,Litchfield,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11587004,-73.421232,41.983426,geo_referenced,Y,N,Y,65,17,,,,,DB,
nigra,5108487,WIS,1917,8,22,1917-08-22,Wisconsin,waupaca,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5108487,-88.96196457,44.46637333,county_centroid,N,N,Y,,,,,,,DB,
nigra,7444234,NCSC,NA,NA,NA,,Minnesota,clearwater,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444234,-95.36900908,47.58003352,county_centroid,,,,,,Y,no access,,,DB,
nigra,5109885,WIS,1932,5,15,1932-05-15,Wisconsin,vilas,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5109885,-89.50560388,46.04393647,county_centroid,Y,N,Y,65,11,,,,,DB,
nigra,20453557,VCU,1969,4,20,1969-04-20,Virginia,chesterfield,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20453557,-77.57630417,37.38879869,county_centroid,Y,N,Y,65,9,,,,,DB,date
nigra,16573561,VDB,1961,4,28,1961-04-28,Virginia,montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16573561,-80.38792767,37.16766958,county_centroid,Y,N,Y,65,15,,,,,DB,date
nigra,3848960,APSC,2002,5,29,2002-05-29,Vermont,chittenden,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3848960,-73.09515603,44.46173383,county_centroid,N,N,Y,,,,,,,DB,
nigra,24074368,VT,1879,9,11,1879-09-11,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24074368,-73.23596,44.30894,geo_referenced,N,Y,Y,89,19,,,,,DB,date
nigra,11586832,IND,1951,8,3,1951-08-03,Indiana,LaGrange,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586832,-85.367503,41.550373,geo_referenced,N,N,Y,,,,,,,DB,
nigra,5103197,WIS,1977,4,18,1977-04-18,Wisconsin,richland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5103197,-90.42680565,43.38185921,county_centroid,Y,N,N,65,0,,,,,DB,
nigra,4458099,F,1905,5,27,1905-05-27,Illinois,Cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458099,-87.69,41.97,geo_referenced,Y,N,Y,65,7,,,,,DB,
nigra,4458100,F,1964,5,1,1964-05-01,Illinois,cook,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458100,-87.82118018,41.84295948,county_centroid,Y,N,Y,61,11,,,,,DB,date
nigra,11586879,IND,1921,5,6,1921-05-06,Indiana,Elkhart,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11586879,-85.794157,41.710536,geo_referenced,N,N,Y,,,,,,,DB,
nigra,18285536,HUDC,1947,7,3,1947-07-03,Maryland,Montgomery,https://midwestherbaria.org/portal/collections/individual/index.php?occid=18285536,-77.17628,38.970485,geo_referenced,N,N,Y,,,,,,,DB,
nigra,5163466,WIS,1941,5,11,1941-05-11,Wisconsin,clark,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5163466,-90.60803895,44.73745707,county_centroid,Y,N,Y,67,17,,,,,DB,
nigra,4595045,CMC,1966,10,2,1966-10-02,Michigan,shiawassee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595045,-84.13817125,42.95751885,county_centroid,N,N,Y,,,,,,,DB,
nigra,7460304,EMC,1974,5,23,1974-05-23,Michigan,Leelanau,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460304,-85.783333,44.983333,geo_referenced,Y,N,Y,65,17,,,,,DB,
nigra,5028933,WIS,1965,6,1,1965-06-01,Wisconsin,fond du lac,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5028933,-88.49308608,43.75436493,county_centroid,Y,N,Y,69,19,,,,,DB,
nigra,5082161,WIS,1958,5,17,1958-05-17,Wisconsin,ashland,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5082161,-90.67539498,46.2673139,county_centroid,Y,N,Y,67,17,,,,,DB,
nigra,7460307,EMC,1980,5,26,1980-05-26,Ontario,Thunder Bay District,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7460307,-89.716667,48.166667,geo_referenced,Y,N,Y,65,17,,,,,DB,
nigra,24109889,VT,1966,7,21,1966-07-21,Maine,Franklin,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24109889,-70.00943,44.6413,geo_referenced,N,N,Y,,,,,,,DB,
nigra,24062581,VT,1894,5,0,1894-05-00,New Hampshire,Grafton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24062581,-72.19101,43.71556,geo_referenced,Y,N,Y,65,11,Y,two collection dates,,,DB,
nigra,7444231,NCSC,1914,8,31,1914-08-31,Connecticut,litchfield,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444231,-73.25150549,41.79594241,county_centroid,N,Y,Y,89,19,,,,,DB,date
nigra,24117363,VT,1922,5,14,1922-05-14,Vermont,,https://midwestherbaria.org/portal/collections/individual/index.php?occid=24117363,-73.08017,43.79975,geo_referenced,Y,N,Y,60,15,,,,,DB,date
nigra,13283229,TENN,NA,NA,NA,,Wisconsin,sauk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13283229,-89.9457378,43.4276711,county_centroid,N,N,Y,,,,,,,DB,
alleghaniensis,5858301,DSC,1952,8,21,1952-08-21,Mississippi,wayne,https://midwestherbaria.org/portal/collections/individual/index.php?occid=5858301,-88.69573224,31.64468912,county_centroid,N,N,Y,,,,,,,SC,
alleghaniensis,21371641,DOV,1891,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371641,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,19211146,UCHT,2001,5,10,2001-05-10,West Virginia,greenbrier,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211146,-80.45250288,37.94738262,county_centroid,Y,Y,Y,67,17,,,,,SC,date
alleghaniensis,16185661,MOAR,2002,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185661,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,15490775,MARY,1981,NA,NA,,Maryland,washington,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490775,-77.82077328,39.61130684,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,4471527,F,NA,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4471527,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,19211141,UCHT,2003,5,19,2003-05-19,North Carolina,rutherford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211141,-81.92773988,35.40717943,county_centroid,N,N,Y,,,,,,,SC,date
alleghaniensis,20393020,PH,1939,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393020,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,12500738,WCUH,1992,9,1,1992-09-01,Virginia,giles,https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500738,-80.70492371,37.30872539,county_centroid,N,N,Y,,,,,,,SC,date
alleghaniensis,20434108,TAWES,1998,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20434108,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20393364,PH,1893,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393364,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,21371640,DOV,1891,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=21371640,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,13273085,TENN,NA,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273085,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,16080180,FLAS,2010,6,4,2010-06-04,Georgia,peach,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080180,-83.83366018,32.57429119,county_centroid,N,Y,Y,89,19,,,,,SC,
alleghaniensis,20393040,PH,1941,NA,NA,,Pennsylvania,bedford,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393040,-78.48906393,40.0103279,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,6816043,GMUF,1992,4,24,1992-04-24,Virginia,culpeper,https://midwestherbaria.org/portal/collections/individual/index.php?occid=6816043,-77.95471798,38.49027232,county_centroid,Y,N,Y,65,10,,,,,SC,
alleghaniensis,7443931,NCSC,1968,4,14,1968-04-14,North Carolina,yancey,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7443931,-82.31418186,35.89729949,county_centroid,Y,N,Y,65,11,,,,,SC,date
alleghaniensis,20393027,PH,1938,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393027,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,16080456,FLAS,2012,7,19,2012-07-19,Michigan,Genesee,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080456,-83.6802167,42.8185167,geo_referenced,N,N,Y,,,,,,,SC,
alleghaniensis,20393023,PH,1939,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393023,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,16185662,MOAR,1934,NA,NA,,Pennsylvania,lancaster,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185662,-76.24735447,40.0457961,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20393022,PH,1938,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393022,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,19211147,UCHT,NA,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211147,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,3850955,APSC,2002,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=3850955,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,16080430,FLAS,2012,7,9,2012-07-09,Massachusetts,suffolk,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080430,-71.1056226,42.30927517,county_centroid,N,N,Y,,,,,,,SC,
alleghaniensis,20393035,PH,NA,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393035,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,13273089,TENN,NA,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273089,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,13273092,TENN,NA,NA,NA,,West Virginia,greenbrier,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273092,-80.45250288,37.94738262,county_centroid,Y,N,Y,67,17,,,,,SC,
alleghaniensis,11590381,MUHW,NA,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11590381,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20434103,TAWES,1984,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20434103,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,16185660,MOAR,2014,NA,NA,,Pennsylvania,fulton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185660,-78.11326791,39.92471913,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,7844180,MUHW,1984,8,26,1984-08-26,West Virginia,monroe,https://midwestherbaria.org/portal/collections/individual/index.php?occid=7844180,-80.54483664,37.5606579,county_centroid,N,N,Y,,,,,,,SC,date
alleghaniensis,20393034,PH,1954,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393034,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,13273090,TENN,NA,NA,NA,,Pennsylvania,fulton,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273090,-78.11326791,39.92471913,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,11919778,CM,2011,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=11919778,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,16080444,FLAS,2012,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=16080444,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20434107,TAWES,1985,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20434107,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,15490781,MARY,1980,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490781,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,17566696,SIM,1899,5,27,1899-05-27,New Jersey,Passaic,https://midwestherbaria.org/portal/collections/individual/index.php?occid=17566696,-74.435155,41.046486,geo_referenced,N,Y,Y,89,19,,,,,SC,
alleghaniensis,19211150,UCHT,NA,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211150,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,15490816,MARY,NA,NA,NA,,Maryland,cecil,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15490816,-75.94711022,39.58388904,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,4471526,F,1870,0,0,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4471526,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20393036,PH,1947,NA,NA,,Pennsylvania,blair,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393036,-78.3484892,40.48170271,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20393029,PH,1937,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393029,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,20393368,PH,0,NA,NA,,Pennsylvania,huntingdon,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393368,-77.97214354,40.42231104,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,4595024,CMC,1963,5,10,1963-05-10,Michigan,Montcalm,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595024,-84.895328,43.400929,geo_referenced,Y,N,Y,65,9,,,,,SC,
alleghaniensis,13273086,TENN,1931,8,14,1931-08-14,Michigan,cheboygan,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273086,-84.50576422,45.44788804,county_centroid,N,N,Y,,,,,,,SC,date
alleghaniensis,20393026,PH,1940,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393026,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,4595023,CMC,1989,7,NA,1989-07-00,Michigan,oscoda,https://midwestherbaria.org/portal/collections/individual/index.php?occid=4595023,-84.12518246,44.68354116,county_centroid,N,Y,Y,89,17,,,,,SC,
alleghaniensis,20434105,TAWES,1984,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20434105,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,15369860,NCU,2007,7,12,2007-07-12,North Carolina,mcdowell,https://midwestherbaria.org/portal/collections/individual/index.php?occid=15369860,-82.05954866,35.68278213,county_centroid,N,Y,Y,89,19,,,,,SC,
alleghaniensis,20393030,PH,1939,NA,NA,,Pennsylvania,centre,https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393030,-77.83001822,40.9217683,county_centroid,,,,,,Y,no image,,,SC,
alleghaniensis,13273082,TENN,NA,NA,NA,,Maryland,allegany,https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273082,-78.69579897,39.62446706,county_centroid,,,,,,Y,no image,,,SC,
